step,time_fs,temperature_K,potential_eV,kinetic_eV,total_eV,max_force_eV_A
63,31.5,96.91425862064833,-42.556992295359656,0.1002170617104753,-42.45677523364918,0.9276627233784495
64,32.0,99.11108273980545,-42.55926505766502,0.10248875280578049,-42.45677630485924,0.9144289930874719
65,32.5,101.39209812566213,-42.56162770786136,0.10484750437588472,-42.45678020348548,0.9005786248644544
66,33.0,103.73967806420217,-42.56405658122501,0.10727508899469555,-42.45678149223031,0.8861482197034741
67,33.5,106.13657091639244,-42.566533163452135,0.10975366709352416,-42.456779496358614,0.8711611223262956
68,34.0,108.56597250092366,-42.5690436207375,0.11226586181060388,-42.4567777589269,0.8556495386574114
69,34.5,111.01160174737292,-42.57157454981047,0.11479483722248543,-42.45677971258799,0.8396492621213225
70,35.0,113.45774543796873,-42.57410860583421,0.11732434461058508,-42.456784261223625,0.8231867061754932
71,35.5,115.88931445565369,-42.576620797986465,0.11983878062616117,-42.456782017360304,0.8063034518034327
72,36.0,118.2918669261223,-42.57910855722432,0.1223232112210242,-42.4567853460033,0.7890260189486549
73,36.5,120.65163907625092,-42.5815464842498,0.12476340355761104,-42.45678308069219,0.7713964836778809
74,37.0,122.95559957085193,-42.583929381283134,0.12714588219751607,-42.45678349908562,0.7534547449300578
75,37.5,125.19145370295603,-42.586240855319865,0.12945793343457684,-42.456782921885285,0.7352393756557462
76,38.0,127.34768372106161,-42.58847371788991,0.1316876469964616,-42.45678607089345,0.7167940673751328
77,38.5,129.41355091963874,-42.590611401287866,0.13382391820641687,-42.45678748308145,0.6981654051128566
78,39.0,131.37906169978996,-42.59264566152224,0.13585641288728784,-42.456789248634955,0.6794010058958511
79,39.5,133.2349832235183,-42.59456351480217,0.13777558354927805,-42.45678793125289,0.660560988085543
80,40.0,134.97282609535995,-42.59636049740045,0.1395726514813786,-42.45678784591907,0.6416952115734293
81,40.5,136.5848438465422,-42.598027371281326,0.14123960621794607,-42.45678776506338,0.6228748270225498
82,41.0,138.06406054059423,-42.599559595467255,0.14276923408510275,-42.456790361382154,0.604163123170795
83,41.5,139.40424536794657,-42.60094142374338,0.14415509192952936,-42.45678633181385,0.5856512215285201
84,42.0,140.5999091644543,-42.60218252236717,0.14539150351834035,-42.45679101884883,0.5674369317243916
85,42.5,141.64626715526992,-42.60325995761792,0.1464735210132818,-42.45678643660464,0.5496067999492575
86,43.0,142.5391976435414,-42.604185899788995,0.14739688225155473,-42.45678901753744,0.5322705568339938
87,43.5,143.27522649660912,-42.604945894073175,0.14815799470330765,-42.456787899369864,0.5160383954403418
88,44.0,143.85151965152798,-42.60554308719976,0.1487539277217492,-42.456789159478014,0.5222862967260702
89,44.5,144.26585280079394,-42.605974616794086,0.14918238119577532,-42.45679223559831,0.5286190513287496
90,45.0,144.51658132698756,-42.60623440952307,0.1494416544599962,-42.45679275506307,0.5349460158513847
91,45.5,144.60264313399682,-42.60632106872187,0.1495306492224462,-42.45679041949942,0.5411808441104943
92,46.0,144.52352634406694,-42.60624104297466,0.14944883616076068,-42.4567922068139,0.5472567974666681
93,46.5,144.2792627370567,-42.6059861100762,0.1491962481378446,-42.456789861938354,0.5531085122227538
94,47.0,143.87040728138496,-42.60556578200334,0.14877345903524095,-42.4567923229681,0.5586739757338446
95,47.5,143.29801721684728,-42.6049711995517,0.1481815621230975,-42.4567896374286,0.5639100461211471
96,48.0,142.5636489567231,-42.60421133306981,0.1474221668566986,-42.45678916621311,0.5687718953814691
97,48.5,141.66934113897182,-42.60328777490997,0.14649738135005236,-42.45679039355992,0.5732232520497691
98,49.0,140.6176124504965,-42.60219711009402,0.14540981012600593,-42.45678729996801,0.577231278885201
99,49.5,139.41145789290994,-42.60095145422437,0.14416255025475033,-42.456788903969624,0.5807728431118929
100,50.0,138.05432625497468,-42.59954539491271,0.14275916805852912,-42.45678622685418,0.5838219436829238
101,50.5,136.5501158719209,-42.59798739422594,0.14120369472643554,-42.4567836994995,0.5863678220883897
102,51.0,134.9031806179295,-42.59628956089431,0.13950063251111722,-42.4567889283832,0.5883922359826872
103,51.5,133.1183368314408,-42.59444250235699,0.1376549618900969,-42.45678754046689,0.5898879030675521
104,52.0,131.20083633745247,-42.592457271027186,0.13567211366867996,-42.4567851573585,0.59085133766459
105,52.5,129.1563966441717,-42.59034420927247,0.1335580002056976,-42.45678620906678,0.5912734335478409
106,53.0,126.99119867599944,-42.58810374456682,0.1313190130692322,-42.45678473149759,0.6041884326569159
107,53.5,124.71184867741827,-42.5857494081921,0.12896198364220304,-42.456787424549894,0.6278423109157557
108,54.0,122.32540378004212,-42.583281713727644,0.12649420956073223,-42.45678750416691,0.651403101822425
109,54.5,119.83935389210828,-42.58071024268962,0.1239234359864369,-42.456786806703185,0.674853615061649
110,55.0,117.26161869264598,-42.57804121312882,0.1212578524981602,-42.45678336063066,0.6981612378047516
111,55.5,114.60055870511731,-42.57528874160345,0.11850610454299793,-42.456782637060456,0.7213114063568065
112,56.0,111.86496485536547,-42.57246358322497,0.11567728263838536,-42.456786300586586,0.7442763087217175
113,56.5,109.06404803250705,-42.56956137443048,0.11278091157722857,-42.45678046285325,0.7670346558475627
114,57.0,106.20744104637804,-42.56661168913324,0.10982695245205944,-42.45678473668118,0.789563614506111
115,57.5,103.30518919291109,-42.56360540073328,0.10682579289888436,-42.4567796078344,0.8118381486604592
116,58.0,100.3677318792174,-42.56056828534349,0.10378822809605558,-42.456780057247435,0.8338303413593793
117,58.5,97.40588784116493,-42.557506410674954,0.10072544547806972,-42.456780965196884,0.85551564489837
118,59.0,94.43082738594373,-42.554425357962984,0.09764899603216978,-42.456776361930814,0.8768668187816179
119,59.5,91.4540577571315,-42.5513504650821,0.09457077916465732,-42.456779685917446,0.8978502891020407
120,60.0,88.48741179735771,-42.54828420745549,0.09150303097718433,-42.4567811764783,0.9184282432929155
121,60.5,85.5430108032065,-42.5452372927497,0.08845828585576453,-42.45677900689393,0.9385634880888449
122,61.0,82.63321207647179,-42.54222801151624,0.08544932223459409,-42.45677868928164,0.9582252476261333
123,61.5,79.77056514084026,-42.53926521511241,0.08248911732061495,-42.456776097791796,0.9773773537378845
124,62.0,76.96777822208804,-42.53636685744128,0.07959081243136866,-42.45677604500991,0.9959739734814246
125,62.5,74.2376741880582,-42.53354534102506,0.07676766743342413,-42.45677767359164,1.0139850091289058
126,63.0,71.59312758016527,-42.53080886092634,0.07403299562793846,-42.456775865298404,1.0313598234968844
127,63.5,69.04701583904767,-42.5281727226581,0.07140011331409714,-42.456772609344,1.048061327527697
128,64.0,66.61216085805287,-42.52565256137595,0.06888227935076303,-42.45677028202519,1.0640467798364341
129,64.5,64.30125919479569,-42.52326594233989,0.06649262298966961,-42.45677331935022,1.0792726694221597
130,65.0,62.12680651023953,-42.52101861467334,0.06424406573941331,-42.45677454893392,1.0936964957653679
131,65.5,60.10102338050925,-42.51892143978056,0.062149244648959594,-42.456772195131606,1.1072753951507055
132,66.0,58.235809175921865,-42.51699088914643,0.06022046461488768,-42.45677042453154,1.1199654627107196
133,66.5,56.54266594543917,-42.51523754658121,0.058469619671852574,-42.45676792690936,1.1317279895040877
134,67.0,55.03261466858474,-42.513676371204724,0.05690810639039763,-42.45676826481433,1.1425226915310005
135,67.5,53.716123673254586,-42.5123133685411,0.055546749855269806,-42.45676661868583,1.1523107444772207
136,68.0,52.603043842723544,-42.51116762936135,0.05439573666430424,-42.45677189269705,1.161055235606404
137,68.5,51.702526882104344,-42.51023040824273,0.05346453040943354,-42.45676587783329,1.168724701703378
138,69.0,51.02296865651533,-42.50952793050577,0.052761813083840696,-42.45676611742193,1.1752849765506903
139,69.5,50.571947526064335,-42.50906264897534,0.05229542131542134,-42.45676722765992,1.1807077827199701
140,70.0,50.35614670963571,-42.508840994698275,0.052072266084756534,-42.45676872861352,1.1849735399456
141,70.5,50.3813168242608,-42.50886617749008,0.05209829398783854,-42.45676788350224,1.1880565233729805
142,71.0,50.652235612905656,-42.5091435889788,0.052378445591395914,-42.45676514338741,1.1899390692464655
143,71.5,51.172649660584035,-42.50967985115753,0.05291659516271267,-42.456763255994815,1.1906067485794345
144,72.0,51.945241028462,-42.51047654466542,0.05371551616663509,-42.45676102849879,1.190052849984077
145,72.5,52.97160891442549,-42.51154018655088,0.05477686230113814,-42.45676332424974,1.1882686518536008
146,73.0,54.25223686941941,-42.512864575333154,0.056101133596409045,-42.45676344173675,1.1852551665540818
147,73.5,55.78648187146014,-42.514454304827794,0.05768766511650618,-42.45676663971129,1.1810173658467424
148,74.0,57.572569921000664,-42.516300004256564,0.05953462240461578,-42.45676538185195,1.1755594370210534
149,74.5,59.60760881852616,-42.51840014280644,0.0616390146961034,-42.45676112811034,1.1688928924270094
150,75.0,61.88760052991428,-42.52076086253298,0.06399670770528124,-42.4567641548277,1.16103597092629
151,75.5,64.40745090166766,-42.52336622815957,0.06660243367173226,-42.456763794487834,1.1520095789272808
152,76.0,67.16100176148385,-42.526214636520166,0.069449824554856,-42.45676481196531,1.1418372154073386
153,76.5,70.14106191155275,-42.52930109911223,0.0725314440834065,-42.45676965502882,1.1305410671286211
154,77.0,73.33944544621879,-42.53260650631322,0.07583882737900655,-42.45676767893421,1.1181597957143317
155,77.5,76.74702838279516,-42.53612635772756,0.07936253951691974,-42.45676381821064,1.104722860181957
156,78.0,80.35379754834165,-42.5398600119091,0.08309222607887214,-42.45676778583022,1.0902676828116908
157,78.5,84.14890581665243,-42.54378771434848,0.08701667027249675,-42.456771044075985,1.0748377650895917
158,79.0,88.12073601081204,-42.547887894126404,0.09112385901166557,-42.45676403511474,1.058471959592872
159,79.5,92.25697791241863,-42.55216933232085,0.0954010625501596,-42.45676826977069,1.0412224591429324
160,80.0,96.54469110299762,-42.55660567401134,0.09983489946469512,-42.45677077454664,1.0231242277261945
161,80.5,100.9703574766272,-42.56118334104126,0.10441139095716076,-42.4567719500841,1.0042326264678993
162,81.0,105.51996960251543,-42.565893304724426,0.1091160522285593,-42.45677725249587,0.984594077675765
163,81.5,110.17911508420256,-42.57071475518676,0.11393397971314143,-42.456780775473625,0.9642646911201466
164,82.0,114.93304043971598,-42.57562475240494,0.11884991713557326,-42.45677483526937,0.9432914781339135
165,82.5,119.76672508422877,-42.580625347317714,0.12384833201489738,-42.45677701530282,0.9217382474652246
166,83.0,124.66496826223678,-42.58569328484462,0.12891350555932726,-42.4567797792853,0.8996622301702487
167,83.5,129.61244767800787,-42.590804646553146,0.1340295932948011,-42.45677505325835,0.8771160114211309
168,84.0,134.59379493053143,-42.59595979627116,0.13918070307072727,-42.45677909320043,0.854162108565829
169,84.5,139.59365960317697,-42.601133634572655,0.14435096133379557,-42.45678267323886,0.8308507887241454
170,85.0,144.59676206658045,-42.60630753609183,0.1495245677303667,-42.456782968361466,0.8072449364031056
171,85.5,149.58796446605479,-42.61146821054788,0.1546858685131085,-42.45678234203478,0.7833996891581396
172,86.0,154.55234201814355,-42.616601836810396,0.15981943026731027,-42.456782406543084,0.7593818203518038
173,86.5,159.47526609225966,-42.6216947293745,0.16491012582391398,-42.45678460355058,0.7352503591233728
174,87.0,164.3424375452356,-42.62672736331642,0.16994316873009405,-42.45678419458633,0.7110718433230346
175,87.5,169.13991632878356,-42.6316903562183,0.1749041438657289,-42.45678621235257,0.6869162950852944
176,88.0,173.8541746934918,-42.63656332500137,0.17977906246057054,-42.4567842625408,0.6628514385186627
177,88.5,178.4721377776499,-42.64133942415063,0.1845544040663223,-42.456785020084304,0.6389548804879004
178,89.0,182.98121709084927,-42.64600440881727,0.18921715118134846,-42.45678725763592,0.6153071122564224
179,89.5,187.36935445907713,-42.65054348819557,0.19375483469340124,-42.456788653502166,0.5920055532225081
180,90.0,191.62506247109428,-42.654943570540745,0.19815557570439649,-42.45678799483635,0.569147784135851
181,90.5,195.73745928525244,-42.65919956100757,0.20240812152343496,-42.456791439484135,0.5468517755383044
182,91.0,199.696286377083,-42.66329243963243,0.20650186401922244,-42.456790575613205,0.5307805941073394
183,91.5,203.49195375653133,-42.667218763970304,0.21042688637829113,-42.45679187759201,0.5331328839549694
184,92.0,207.11556602808116,-42.67096571870293,0.2141739900532438,-42.456791728649684,0.5353321080880319
185,92.5,210.5589343932999,-42.674527576185326,0.2177347071743414,-42.45679286901098,0.5373756313449274
186,93.0,213.81460592847213,-42.67789141208844,0.22110133082490793,-42.456790081263534,0.5392683615592067
187,93.5,216.87589496304898,-42.68105817387716,0.22426694748914586,-42.45679122638801,0.5410040327738576
188,94.0,219.73690400420924,-42.68401921280045,0.22722545868979901,-42.45679375411065,0.5425824984509092
189,94.5,222.39252846059628,-42.686766004531876,0.2299715858728726,-42.456794418659,0.5440046941216725
190,95.0,224.83848940527292,-42.689295769930276,0.23250090428713788,-42.45679486564314,0.5452679104958639
191,95.5,227.07135508503103,-42.69160611083261,0.23480986522647115,-42.456796245606135,0.5463661396145376
192,96.0,229.0885583975098,-42.69369064376887,0.23689581410258614,-42.45679482966628,0.5472989562378981
193,96.5,230.8883830786211,-42.695555828523354,0.2387569761617317,-42.45679885236162,0.5480653474634224
194,97.0,232.4699852970081,-42.69718858816671,0.24039247881508163,-42.45679610935163,0.5486571667448827
195,97.5,233.83337866204107,-42.69859798337827,0.24180233613580876,-42.456795647242465,0.5490691816820201
196,98.0,234.9794192102584,-42.69978408349072,0.24298743333386888,-42.45679665015685,0.5668097131263007
197,98.5,235.90988205158237,-42.7007453036319,0.2439496060142922,-42.45679569761761,0.584803860774215
198,99.0,236.6275195954872,-42.701487378882476,0.24469170038767826,-42.4567956784948,0.6026786676087627
199,99.5,237.13605419137426,-42.70201156148386,0.2452175656597577,-42.4567939958241,0.6203911688467261
200,100.0,237.44006237805172,-42.70232416998098,0.24553193433613588,-42.45679223564485,0.6379015406204912
201,100.5,237.54492881407353,-42.7024345260146,0.24564037458259425,-42.45679415143201,0.6551542280014022
202,101.0,237.45683057432137,-42.702343985839555,0.24554927398650567,-42.45679471185305,0.6721000336321009
203,101.5,237.18265793267003,-42.70205720135955,0.24526575763980119,-42.45679144371975,0.6886907052893215
204,102.0,236.7300137497622,-42.7015889847202,0.24479768750588082,-42.45679129721432,0.7048696388660134
205,102.5,236.10715828073003,-42.70094458709116,0.2441536053464017,-42.45679098174475,0.7205840054005751
206,103.0,235.32296792891668,-42.70013359432156,0.24334269006934162,-42.456790904252216,0.7357697910959359
207,103.5,234.3868815166477,-42.699165031174715,0.24237470216869733,-42.45679032900602,0.7503740565027839
208,104.0,233.30887982184095,-42.698049174913045,0.24125996256370974,-42.456789212349335,0.76433788175477
209,104.5,232.09950372563213,-42.696798331878554,0.24000937136495387,-42.4567889605136,0.7775907963498917
210,105.0,230.76972523183272,-42.69542579006695,0.23863427449818628,-42.45679151556876,0.7900813289803529
211,105.5,229.33090160603902,-42.693933818721376,0.23714641628053146,-42.456787402440845,0.8017539548052237
212,106.0,227.79471291131162,-42.69234399215386,0.2355578748273997,-42.45678611732646,0.8125551568739569
213,106.5,226.17316923960735,-42.69066706591989,0.23388106953036372,-42.45678599638953,0.8224173149295095
214,107.0,224.47873231951343,-42.68891570173105,0.23212888680924057,-42.456786814921806,0.8312816034197146
215,107.5,222.72404508064278,-42.687099215966185,0.23031440046013885,-42.45678481550605,0.8390817442878146
216,108.0,220.92161210944926,-42.68523222375209,0.22845054122132286,-42.45678168253077,0.845767256384129
217,108.5,219.0837191496953,-42.68333415468477,0.22655001353028537,-42.456784141154486,0.8623005832986035
218,109.0,217.2223369477297,-42.68140682859417,0.22462519609210685,-42.456781632502064,0.8848966856231222
219,109.5,215.34902729960308,-42.67946907313258,0.22268804472469045,-42.45678102840789,0.9066133287603687
220,110.0,213.47494950884166,-42.67753186022384,0.22075009903661447,-42.45678176118722,0.9273704866535177
221,110.5,211.61087262392024,-42.67560184712348,0.2188224950816538,-42.45677935204183,0.9470924297724627
222,111.0,209.7669931290343,-42.673694787716315,0.2169157768365194,-42.45677901087979,0.9657095973143088
223,111.5,207.9527900936835,-42.67181863220723,0.2150397464139914,-42.456778885793234,0.9831521295403651
224,112.0,206.17696102057053,-42.66997783366495,0.21320339772453756,-42.45677443594042,0.9993634719102897
225,112.5,204.4473706257138,-42.66819496938615,0.21141486351087055,-42.45678010587528,1.0142911438516764
226,113.0,202.77102508870937,-42.6664605180153,0.2096813887206681,-42.45677912929463,1.0278831308214422
227,113.5,201.15398679035218,-42.66478352977454,0.20800924233848306,-42.456774287436055,1.0400990614496706
228,114.0,199.60132429325466,-42.66318110895544,0.2064036656617193,-42.456777443293724,1.050899050349504
229,114.5,198.11707022020903,-42.66164635768169,0.20486882874350398,-42.45677752893818,1.0602603578395764
230,115.0,196.70423088401847,-42.66018567654383,0.20340784035069975,-42.45677783619313,1.068150242793826
231,115.5,195.3648129364581,-42.65880135418027,0.20202277552105272,-42.45677857865922,1.0745589135297762
232,116.0,194.09980196379425,-42.65749204588293,0.20071465342925485,-42.45677739245368,1.079471896076178
233,116.5,192.90918704486577,-42.656258486434794,0.19948346278195578,-42.45677502365284,1.0828845797680164
234,117.0,191.7920393236435,-42.655104930038604,0.19832824306804675,-42.45677668697056,1.0847840334199805
235,117.5,190.74654679285848,-42.65402321553751,0.19724712052770263,-42.4567760950098,1.0851733055827963
236,118.0,189.77013803536767,-42.653014833959304,0.1962374361108086,-42.4567773978485,1.084068418661364
237,118.5,188.85953314934693,-42.652073160751485,0.19529579813766565,-42.45677736261382,1.0814884209739681
238,119.0,188.01069888023332,-42.651194568516786,0.19441803590184537,-42.45677653261494,1.0774551619196158
239,119.5,187.21890078444446,-42.65037959079483,0.1935992536116303,-42.4567803371832,1.0719995166031948
240,120.0,186.47877491470953,-42.64961008329036,0.19283390451835516,-42.45677617877201,1.0651553218652388
241,120.5,185.78441198339624,-42.648894660148855,0.19211587794798976,-42.456778782200864,1.0569516413483369
242,121.0,185.12944809604363,-42.6482228922606,0.19143859312683792,-42.45678429913376,1.0474446628197158
243,121.5,184.50716076857697,-42.64757386444725,0.1907950984709846,-42.45677876597627,1.0366685465908947
244,122.0,183.9105585543654,-42.64695936499538,0.19017816426781145,-42.45678120072757,1.0246734255555057
245,122.5,183.3325178361223,-42.646360620253205,0.18958042412971587,-42.45678019612349,1.0115158947667213
246,123.0,182.76589649056038,-42.645776938316075,0.1889944925324168,-42.45678244578366,0.9972454147875816
247,123.5,182.20358512570334,-42.64519593859893,0.18841301779841546,-42.456782920800514,0.9819145184939863
248,124.0,181.6385818524233,-42.644610791236914,0.1878287594167199,-42.4567820318202,0.9655849412655431
249,124.5,181.0640885447992,-42.64401728001906,0.1872346875837218,-42.45678259243533,0.9483166265900369
250,125.0,180.47357887479734,-42.64340248002144,0.18662405355647455,-42.45677842646497,0.9301634815118194
251,125.5,179.8608787910787,-42.64277268962093,0.18599047287418924,-42.45678221674674,0.9111864547739668
252,126.0,179.22026851698854,-42.64211000612194,0.18532803083227922,-42.45678197528966,0.8914454020761897
253,126.5,178.54657241842466,-42.64141084150053,0.18463137541289287,-42.45677946608764,0.871000158306411
254,127.0,177.8352912495772,-42.64067938922671,0.18389585403754083,-42.456783535189174,0.8499112176264235
255,127.5,177.0826866942756,-42.639898114938276,0.1831176009895814,-42.456780513948694,0.8282350445978042
256,128.0,176.28569932071676,-42.639078508404836,0.18229345257287569,-42.45678505583196,0.8060319973098975
257,128.5,175.44189746978293,-42.63820583118884,0.18142089425823743,-42.4567849369306,0.7833633625960492
258,129.0,174.54946908531494,-42.6372875743469,0.18049805223528506,-42.45678952211161,0.7700613130887952
259,129.5,173.60722259361734,-42.63631046863199,0.17952369432192,-42.45678677431007,0.7584611393081563
260,130.0,172.6146225892886,-42.63528200277284,0.17849726686631712,-42.456784735906524,0.7464722283903437
261,130.5,171.5717411414949,-42.63420233253139,0.1774188443937339,-42.45678348813765,0.7341097821946613
262,131.0,170.47923622405867,-42.63307703444329,0.17628910730150402,-42.45678792714178,0.7214080730672754
263,131.5,169.3383275225903,-42.631895108504544,0.17510931684168501,-42.45678579166286,0.7083855281947742
264,132.0,168.1507403402149,-42.63066752090722,0.17388125711511215,-42.456786263792104,0.6950778755263755
265,132.5,166.91867907640886,-42.629390957193564,0.17260720764640344,-42.456783749547164,0.694669543208467
266,133.0,165.6447574938288,-42.62807081491312,0.17128987127430706,-42.45678094363882,0.7143312211446576
267,133.5,164.33197578449548,-42.62671603136047,0.16993235043630925,-42.45678368092416,0.7335101574756364
268,134.0,162.98368671287614,-42.625318994428625,0.1685381121578848,-42.45678088227074,0.7521223950125319
269,134.5,161.60353464821372,-42.623892941888144,0.1671109250070702,-42.45678201688107,0.7700869772065001
270,135.0,160.19538645299625,-42.6224382579429,0.16565478762763677,-42.456783470315266,0.7873408746731969
271,135.5,158.76321848155013,-42.62095584295537,0.16417381188663674,-42.456782031068734,0.8038148680129883
272,136.0,157.3110551457256,-42.619452556645705,0.1626721593464293,-42.456780397299276,0.8194594978873055
273,136.5,155.84293527344397,-42.61793563501439,0.16115400647673925,-42.45678162853765,0.8342116417756056
274,137.0,154.36283067988452,-42.61640330588833,0.15962346045077913,-42.45677984543755,0.8480306471935273
275,137.5,152.8745952248394,-42.61486318532961,0.15808450646649722,-42.45677867886312,0.8608638344012088
276,138.0,151.38193102080496,-42.61331989217243,0.1565409728030527,-42.45677891936938,0.8726773766575632
277,138.5,149.88831502322256,-42.61177788733915,0.15499645490927833,-42.45678143242987,0.8834384312632451
