backend,id,track,selection,group,atoms,component_mae,component_rmse,component_p95,component_p99,component_max,vector_p95,vector_max,cf_sio_contact_A
mace,dft/qsd/qsd_data.extxyz:1032,qsd,coverage,CF_20eV_2_52_F_F,93,0.3034428846547653,1.064317648154337,0.7207208483733702,5.449403896234476,12.009000275586404,1.2454223747822812,13.572156329671524,1.240891345968694
mace,dft/qsd/qsd_data.extxyz:1033,qsd,coverage,CF_20eV_2_52_F_F,93,0.5453393965470668,2.6229311888443716,0.7641559826942946,15.478737846885128,27.04136370677081,1.4382019281384186,30.951085806349397,1.240891345968694
mace,dft/qsd/qsd_data.extxyz:1034,qsd,coverage,CF_20eV_2_52_F_F,93,1.5548241951330641,10.376695838875959,1.193323008125947,64.67341992521699,103.12046356764516,1.4292629225569065,123.33732146644793,1.240891345968694
mace,dft/qsd/qsd_data.extxyz:1035,qsd,coverage,CF_20eV_2_52_F_F,93,6.791010486224501,54.51686787065696,1.5646011481994495,330.00352562994027,556.6520329686098,3.1700311052861214,647.0482426847766,1.240891345968694
mace,dft/qsd/qsd_data.extxyz:1036,qsd,coverage,CF_20eV_2_52_F_F,93,39.33578476036362,324.74045196024264,5.819904827219785,1878.9470190707843,3365.3885579787734,15.745277981542326,3873.9602342680005,1.240891345968694
mace,dft/qsd/qsd_data.extxyz:1052,qsd,coverage,CF_20eV_2_52_Si_F,93,0.9481072773126438,5.031901902770777,1.4885611606246125,37.962103280955716,45.42215565196212,2.304515010874821,60.31098046987404,1.240891345968694
mace,dft/qsd/qsd_data.extxyz:1053,qsd,coverage,CF_20eV_2_52_Si_F,93,4.85552407387641,35.008009938985715,1.225363642197764,198.71106673559734,354.3004787634978,2.3545449194928505,416.3962108422909,1.240891345968694
mace,dft/qsd/qsd_data.extxyz:1054,qsd,coverage,CF_20eV_2_52_Si_F,93,3.5071160891008395,23.770592270607164,1.3939408666204267,155.93552200439552,223.3832529887763,2.7930743732116676,284.968310348146,1.1759949122338913
mace,dft/qsd/qsd_data.extxyz:1055,qsd,coverage,CF_20eV_2_52_Si_F,93,1.8913979996109336,9.065611066679438,5.375568221684075,55.0872528185903,89.2910353928847,8.572221395017591,111.32130501057394,0.8399988402372951
mace,dft/qsd/qsd_data.extxyz:1056,qsd,coverage,CF_20eV_2_52_Si_F,93,11.018169824871675,79.64095977519358,3.7999110584817792,471.2819778462828,820.9489727965081,5.949652590153199,953.688765047381,0.5040027682463658
mace,dft/qsd/qsd_data.extxyz:1069,qsd,coverage,CF_20eV_2_54_F_C,94,0.25860373634475986,0.5733361515750899,0.6753894544854336,2.86201897859738,5.5877120811707375,1.3174894850683334,6.274701461449259,1.228183400718312
mace,dft/qsd/qsd_data.extxyz:1070,qsd,coverage,CF_20eV_2_54_F_C,94,0.37119439797031895,0.9826392897563129,1.1483824701669694,4.207126527639961,10.726667976250665,1.970422972356637,11.014258215536465,1.228183400718312
mace,dft/qsd/qsd_data.extxyz:1071,qsd,coverage,CF_20eV_2_54_F_C,94,0.7587693019724797,2.8692953467155573,2.2744847114694338,18.087081195132228,24.12163688182943,7.704375731114426,33.90494064595536,1.228183400718312
mace,dft/qsd/qsd_data.extxyz:1072,qsd,coverage,CF_20eV_2_54_F_C,94,16.168547519361617,134.06539066298092,6.098590329410397,710.4530026830291,1456.6716234148296,14.351682595712944,1620.5222793181247,1.228183400718312
mace,dft/qsd/qsd_data.extxyz:1078,qsd,coverage,CF_20eV_2_54_O_C,94,2.2564788647094205,12.40812255262438,4.442899906455877,80.8555249909176,111.38803790421645,8.280610727892435,150.1512909329445,0.7219346193388984
mace,dft/qsd/qsd_data.extxyz:1079,qsd,coverage,CF_20eV_2_54_O_C,94,4.874885712322515,28.152803503422117,9.533651423086848,148.00272461998415,270.6187023947256,14.391281491454658,328.9412194968053,0.6129488966463679
mace,dft/qsd/qsd_data.extxyz:1080,qsd,coverage,CF_20eV_2_54_O_C,94,2.7357600684913788,12.655894643288901,7.520817197190204,73.2587305629579,99.39319812910777,19.25520004633617,136.65536115045165,0.7701740485760341
mace,dft/qsd/qsd_data.extxyz:1081,qsd,coverage,CF_20eV_2_54_O_C,94,2.19868385953097,8.29794547557601,5.648490823529867,53.37167189669241,66.58419823294807,26.35155164131666,73.20179948815858,0.7100017002796531
mace,dft/qsd/qsd_data.extxyz:1082,qsd,coverage,CF_20eV_2_54_O_C,94,14.613000301134944,101.92249414207033,8.954437741344119,549.3031450270088,1063.7654290140003,22.883181947349087,1196.4512468937723,0.4259940919778134
mace,dft/qsd/qsd_data.extxyz:1147,qsd,coverage,CF_20eV_2_76_C_F,96,0.2943899939993474,0.8671511381217578,0.7636900931417472,3.524662194645398,11.100228049236202,1.3131500713284536,11.700258720596485,1.2835795392962583
mace,dft/qsd/qsd_data.extxyz:1148,qsd,coverage,CF_20eV_2_76_C_F,96,0.396422406237166,1.2542232358746153,0.915382323676307,5.50071051020612,12.400463742037324,1.8830459654776333,13.63482117469786,1.2835795392962583
mace,dft/qsd/qsd_data.extxyz:1149,qsd,coverage,CF_20eV_2_76_C_F,96,1.2095095243390703,6.581786838096193,3.0151257113457466,19.79763836828047,71.49434599264242,5.813726707768922,79.67865465265852,1.2835795392962583
mace,dft/qsd/qsd_data.extxyz:1150,qsd,coverage,CF_20eV_2_76_C_F,96,18.996304621387623,158.45802166129707,3.0732520495157285,947.4647266594918,1642.5193257342557,11.833650508633479,1938.3046134824508,1.2835795392962583
mace,dft/qsd/qsd_data.extxyz:1151,qsd,coverage,CF_20eV_2_76_C_F,96,34.57924755507062,295.1190753107032,2.6365572721773245,1770.258375188255,3060.2621000652825,8.813532297327507,3576.139627530693,1.2835795392962583
mace,dft/qsd/qsd_data.extxyz:1187,qsd,coverage,CF_20eV_2_79_C_C,94,0.22892347360593315,0.4775333298737777,0.7320646482648642,1.2499781328193713,5.18268314506327,1.135012332330234,5.244257953909576,1.306619940839722
mace,dft/qsd/qsd_data.extxyz:1188,qsd,coverage,CF_20eV_2_79_C_C,94,0.510296281091541,1.9022178969161567,1.2743766103608059,8.590329277457695,21.445496102307544,3.4691600285819923,22.909612338849715,1.306619940839722
mace,dft/qsd/qsd_data.extxyz:1189,qsd,coverage,CF_20eV_2_79_C_C,94,7.381626282277624,58.582400165002554,2.2579094256078296,353.376596379718,617.7390396280799,10.005273000577432,711.6504037077851,1.306619940839722
mace,dft/qsd/qsd_data.extxyz:1190,qsd,coverage,CF_20eV_2_79_C_C,94,13.898572878900522,114.73955585973282,2.705411668676491,689.6469837744207,1181.526137958274,8.143913304924787,1366.7455454013693,1.306619940839722
mace,dft/qsd/qsd_data.extxyz:1191,qsd,coverage,CF_20eV_2_79_C_C,94,16.642520532992055,137.55385580806586,2.2705177800091394,815.4042314164546,1413.6287294033182,16.884671007158044,1643.0359984491001,1.306619940839722
mace,dft/qsd/qsd_data.extxyz:1213,qsd,coverage,CF_20eV_2_79_Si_C,94,0.20453597980791952,0.3237398784707389,0.7425937175420632,1.1750393851821852,1.7596104895917115,1.0560833011386,2.1479862142366426,1.306619940839722
mace,dft/qsd/qsd_data.extxyz:1214,qsd,coverage,CF_20eV_2_79_Si_C,94,0.49788743986610867,1.6710780303406603,1.1851377698105094,9.355891562636202,15.707903355588027,2.825977574374491,18.107182606475632,1.306619940839722
mace,dft/qsd/qsd_data.extxyz:1215,qsd,coverage,CF_20eV_2_79_Si_C,94,0.9128368570529404,5.034104140429218,1.2121444187646493,30.34038012197372,49.73511721784507,4.217149421336847,60.05019350715554,0.9350054104656311
mace,dft/qsd/qsd_data.extxyz:1216,qsd,coverage,CF_20eV_2_79_Si_C,94,4.934220906113717,36.4993259715154,7.4298709846272075,205.17889139348384,384.87404399449593,10.783779276777596,443.0922411932084,0.5609997821746454
mace,dft/qsd/qsd_data.extxyz:1237,qsd,coverage,CF_30eV_18_12_F_F,89,0.260367469077301,0.4916015622611844,0.8140790814733314,2.2355692535876908,3.4082299011774833,1.6183811203180987,3.67607510616814,1.1728677049437417
mace,dft/qsd/qsd_data.extxyz:1238,qsd,coverage,CF_30eV_18_12_F_F,89,0.6919905655263918,3.4789292188940526,1.3142040581215586,17.604113809079415,37.62402790169659,2.494025892521648,42.67848118184272,1.1728677049437417
mace,dft/qsd/qsd_data.extxyz:1239,qsd,coverage,CF_30eV_18_12_F_F,89,1.6281892455604332,10.840760109183927,1.5069935434975057,60.53263311299612,112.19636978910367,2.6394152399095603,128.82016249533908,1.1728677049437417
mace,dft/qsd/qsd_data.extxyz:1240,qsd,coverage,CF_30eV_18_12_F_F,89,7.424882205086298,59.08412831689838,1.51583417768491,344.8408004911289,598.533276019609,2.531037911735475,693.5577757130529,1.1728677049437417
mace,dft/qsd/qsd_data.extxyz:1241,qsd,coverage,CF_30eV_18_12_F_F,89,42.634131165346076,350.9794499640414,3.2618399856473648,2022.2784277837557,3555.382383924407,4.245301271842909,4098.733841275212,1.1728677049437417
mace,dft/qsd/qsd_data.extxyz:1242,qsd,coverage,CF_30eV_18_12_F_F,89,88.56876807761394,736.6921127187684,5.014568477231278,4242.919786936052,7419.51950492702,9.588772483280959,8558.710548214005,1.1728677049437417
mace,dft/qsd/qsd_data.extxyz:1292,qsd,coverage,CF_30eV_18_13_Si_C,89,0.21639487936518023,0.3236584405529485,0.6869253324383161,1.206967912617388,1.320270776348458,1.172513128587045,1.9747711407014363,1.1698880128456748
mace,dft/qsd/qsd_data.extxyz:1293,qsd,coverage,CF_30eV_18_13_Si_C,89,0.7547908364367407,4.278396456033751,1.1165276041923502,24.464483107636827,44.238173472363826,1.8878557813634367,51.973527028299735,0.9350054104656303
mace,dft/qsd/qsd_data.extxyz:1294,qsd,coverage,CF_30eV_18_13_Si_C,89,4.520662931688065,32.65921162812499,2.888667927604045,184.7314092946933,338.9449172317964,3.9063210624573284,391.42630443942727,0.5609997821746454
mace,dft/qsd/qsd_data.extxyz:1295,qsd,coverage,CF_30eV_18_13_Si_F,89,0.20049436519086913,0.2847257331549823,0.6012528022382525,0.9240413786663759,1.2323475145355705,0.8310759547701293,1.7080324922543373,1.1698880128456748
mace,dft/qsd/qsd_data.extxyz:1296,qsd,coverage,CF_30eV_18_13_Si_F,89,0.2958442213596772,0.7234487280030306,0.6935665756548133,4.177983126550064,7.038705599897854,1.4375877677340616,8.205297568143394,1.1698880128456748
mace,dft/qsd/qsd_data.extxyz:1297,qsd,coverage,CF_30eV_18_13_Si_F,89,0.5744527254447253,2.0701699453452544,1.272402781178716,9.798354843587074,22.08738766364945,3.060046093266225,27.08870383974234,0.8399988402372951
mace,dft/qsd/qsd_data.extxyz:1298,qsd,coverage,CF_30eV_18_13_Si_F,89,9.891234720880776,76.89612752497929,3.6304880121162157,424.7136932237559,782.4756024929496,8.055770568141966,895.6513207400627,0.5040027682463658
mace,dft/qsd/qsd_data.extxyz:1299,qsd,coverage,CF_30eV_18_3_C_C,102,0.21288142244355357,0.3821245223339529,0.6298789154983304,1.7215560703856454,3.130516604961147,1.1161330073769304,3.426586939943298,1.1431451005449835
mace,dft/qsd/qsd_data.extxyz:1300,qsd,coverage,CF_30eV_18_3_C_C,102,0.3762127664826437,1.1381352760697814,1.2441748325104058,6.923767076722793,11.255039299429285,2.246543481711789,13.777559399694367,1.1431451005449835
mace,dft/qsd/qsd_data.extxyz:1301,qsd,coverage,CF_30eV_18_3_C_C,102,6.519307331993097,50.88474035538113,2.805454740942549,301.73289577879063,547.4697198550798,4.505306579363278,646.4198559223324,1.1431451005449835
mace,dft/qsd/qsd_data.extxyz:1302,qsd,coverage,CF_30eV_18_3_C_C,102,13.162669782146303,109.77101276799795,2.163279843596682,637.7594870770015,1178.8914711983762,2.958003916938421,1372.1574252826488,1.1431451005449835
mace,dft/qsd/qsd_data.extxyz:1303,qsd,coverage,CF_30eV_18_3_C_C,102,15.544618819143993,131.59485656124136,1.5144229780094949,744.2633045336776,1420.3422771053647,1.9971081603129213,1632.1914065676367,1.1431451005449835
mace,dft/qsd/qsd_data.extxyz:1304,qsd,coverage,CF_30eV_18_3_C_F,102,0.21280036472760377,0.4137317272117519,0.5895114031794517,1.2684242256117335,3.90023561500141,1.1001335777685701,4.211305116362142,1.1431451005449835
mace,dft/qsd/qsd_data.extxyz:1305,qsd,coverage,CF_30eV_18_3_C_F,102,0.2683850928590638,0.5329593790560212,0.9327127532602036,2.3669846829726304,4.155596369601218,1.3505278219731724,5.069241844529863,1.1431451005449835
mace,dft/qsd/qsd_data.extxyz:1306,qsd,coverage,CF_30eV_18_3_C_F,102,1.6003729597340515,10.704152521678887,2.2904756628391523,53.89419713473921,117.71945457576982,3.7216647971213095,133.5052790429873,1.1431451005449835
mace,dft/qsd/qsd_data.extxyz:1307,qsd,coverage,CF_30eV_18_3_C_F,102,16.033655131622446,136.57724519529438,2.738835512763467,800.9876583797969,1462.1579016735423,4.619115140101452,1693.9221655845154,1.1431451005449835
mace,dft/qsd/qsd_data.extxyz:1308,qsd,coverage,CF_30eV_18_3_C_F,102,33.11353097569999,286.54758316859306,2.3329326325010973,1697.8424634210119,3061.954828637696,3.7620805633820003,3543.8401192399547,1.1431451005449835
mace,dft/qsd/qsd_data.extxyz:1309,qsd,coverage,CF_30eV_18_3_F_C,102,0.20782642817211847,0.4132571420254562,0.551374118864867,1.9001981288495784,3.761499506637678,0.8466028658780962,4.366941374802985,1.1431451005449835
mace,dft/qsd/qsd_data.extxyz:1310,qsd,coverage,CF_30eV_18_3_F_C,102,0.3035823217503706,0.7868996497787842,0.7394104654632414,3.7987312997603393,8.136633980778768,1.3451118783338698,9.458692952450534,1.1431451005449835
mace,dft/qsd/qsd_data.extxyz:1311,qsd,coverage,CF_30eV_18_3_F_C,102,0.8616148676863472,4.81153568276718,1.0740007390469457,27.730291772330638,51.657000986184926,1.5567630982214697,59.48084169733931,1.1431451005449835
mace,dft/qsd/qsd_data.extxyz:1312,qsd,coverage,CF_30eV_18_3_F_C,102,14.306056119766334,121.00091007073603,2.5438725844600354,711.1988029275752,1306.5737436915601,3.861027574086706,1515.6974377968147,1.1431451005449835
mace,dft/qsd/qsd_data.extxyz:1313,qsd,coverage,CF_30eV_18_3_F_C,102,32.45732468603878,282.0505802845686,2.781797670900951,1661.539503054054,3032.7430607118927,4.616774467526899,3513.2044637398094,1.1431451005449835
mace,dft/qsd/qsd_data.extxyz:1320,qsd,coverage,CF_30eV_18_3_O_C,102,0.1964424419621998,0.4021982764726982,0.5667981392247436,1.2653020897861889,4.197661457473462,1.0144314984042628,4.761664653731856,1.1431451005449835
mace,dft/qsd/qsd_data.extxyz:1321,qsd,coverage,CF_30eV_18_3_O_C,102,0.34129302233902,0.8094083501445551,1.0171648222591987,3.796284204609315,7.351352271961375,2.394221130785366,8.667710416391323,0.9940006483398287
mace,dft/qsd/qsd_data.extxyz:1322,qsd,coverage,CF_30eV_18_3_O_C,102,1.1176976816597972,6.574553319390293,1.7605516653871214,39.25354767798816,70.28160270485421,2.8579572634821013,82.10078668779512,0.7100017002796539
mace,dft/qsd/qsd_data.extxyz:1323,qsd,coverage,CF_30eV_18_3_O_C,102,11.997991886429263,102.54430045354334,2.753963586823567,594.7942854064019,1106.3814853999825,3.837983406767842,1274.8898621045971,0.4260027522211551
mace,dft/qsd/qsd_data.extxyz:1324,qsd,coverage,CF_30eV_18_3_O_C,102,23.045610853421394,202.16169251589267,4.880709340307091,1176.7948724491941,2180.8399682955096,5.838831226262972,2512.6295720808125,0.28399894806143233
mace,dft/qsd/qsd_data.extxyz:1325,qsd,coverage,CF_30eV_18_3_O_C,102,37.84094468910058,336.5387055915573,3.0687469256389357,1955.7875491624584,3617.3218149764252,6.948468583442531,4163.815114417281,0.14200380417439765
mace,dft/qsd/qsd_data.extxyz:1326,qsd,coverage,CF_30eV_18_3_O_F,102,0.22444756727852697,0.47010224007537643,0.577758296581804,1.7099558793750165,5.161060028346116,1.0898345889970726,6.021722172936205,1.1431451005449835
mace,dft/qsd/qsd_data.extxyz:1327,qsd,coverage,CF_30eV_18_3_O_F,102,0.41679533072128794,1.483544939064644,1.0023291271999142,8.137588217099882,15.188641916326052,2.119015145319036,17.502771685650412,1.1431451005449835
mace,dft/qsd/qsd_data.extxyz:1328,qsd,coverage,CF_30eV_18_3_O_F,102,0.6812689512706228,3.07077481958605,1.1523615391837676,15.991643847869216,33.94329319450536,1.6678575452662554,41.30556630388588,0.8610018423325219
mace,dft/qsd/qsd_data.extxyz:1329,qsd,coverage,CF_30eV_18_3_O_F,102,3.3389209491491316,24.63122759301524,2.636001096763246,141.30219859688313,279.43451345240294,4.778755178126329,322.70628474443197,0.6150037903135221
mace,dft/qsd/qsd_data.extxyz:1330,qsd,coverage,CF_30eV_18_3_O_F,102,28.735833019209796,242.21199960249098,8.659812596705175,1415.883843160631,2643.6296447740224,21.232925330111197,3051.7741246056935,0.3689970780372108
mace,dft/qsd/qsd_data.extxyz:1331,qsd,coverage,CF_30eV_18_3_O_F,102,58.86387924206935,516.0418296572359,9.511868301558618,3041.1673947775344,5562.054301296881,23.271338975340424,6428.748077730479,0.2459980520248069
nequip,dft/FC/CF0.2_d2.3.extxyz:0,FC,coverage,dft/FC/CF0.2_d2.3.extxyz:melt,144,0.969866894259563,1.2315164323265972,2.425047498412309,3.148973194353772,4.657386294942989,3.6234724496668766,4.7494851972201575,
nequip,dft/FC/CF0.2_d2.3.extxyz:7,FC,coverage,dft/FC/CF0.2_d2.3.extxyz:melt,144,0.9892083743311976,1.2618220038415946,2.4928767796957283,3.22650752588653,4.314664540757276,3.7741081838025354,5.491163344127947,
nequip,dft/FC/CF0.2_d2.3.extxyz:14,FC,coverage,dft/FC/CF0.2_d2.3.extxyz:melt,144,0.9130909331958934,1.1742775744239058,2.3446939464598375,3.334579325213247,5.396621554151106,3.5061040918501867,5.56684167471878,
nequip,dft/FC/CF0.2_d2.3.extxyz:21,FC,coverage,dft/FC/CF0.2_d2.3.extxyz:melt,144,1.007173295694683,1.2861836467190164,2.5451748891339903,3.3496343536712443,4.986873710946409,3.9271739855329173,5.336980580977621,
nequip,dft/FC/CF0.2_d2.3.extxyz:28,FC,coverage,dft/FC/CF0.2_d2.3.extxyz:melt,144,0.8745326992265374,1.1372969270202398,2.308699017773163,3.0375659032997735,3.763144796017656,3.4681495183323716,4.382045065580565,
nequip,dft/FC/CF0.2_d2.3.extxyz:35,FC,coverage,dft/FC/CF0.2_d2.3.extxyz:melt,144,0.9077519433542315,1.1822156842326834,2.42799013595528,3.3579217573334725,4.240037497222689,3.6249650417981183,5.187490342734813,
nequip,dft/FC/CF0.2_d2.3.extxyz:42,FC,coverage,dft/FC/CF0.2_d2.3.extxyz:melt,144,0.9806617095590283,1.2916710761511057,2.7594625550197693,3.6773081719687988,4.259174676287815,3.8038719043666305,5.241005070653999,
nequip,dft/FC/CF0.2_d2.3.extxyz:49,FC,coverage,dft/FC/CF0.2_d2.3.extxyz:melt,144,0.9352870706601228,1.208167711337409,2.467673801339685,3.4367292660993307,4.390432469407435,3.5512727989307074,4.847170988949006,
nequip,dft/FC/CF0.2_d2.3.extxyz:50,FC,coverage,dft/FC/CF0.2_d2.3.extxyz:quench,144,0.7918159516594235,1.0366965185937476,1.991289741837794,3.096647442420558,3.495156529871143,3.247483058105333,4.672861530027355,
nequip,dft/FC/CF0.2_d2.3.extxyz:63,FC,coverage,dft/FC/CF0.2_d2.3.extxyz:quench,144,0.8964218827643071,1.1705260223578557,2.3121553060400717,3.3359378056210414,3.960804428031583,3.5042739933731535,4.777701028123878,
nequip,dft/FC/CF0.2_d2.3.extxyz:75,FC,coverage,dft/FC/CF0.2_d2.3.extxyz:quench,144,0.9027203823978204,1.165278095076163,2.3258853057790785,3.108015880599102,4.402434716751417,3.3149793833165955,4.517630519950185,
nequip,dft/FC/CF0.2_d2.3.extxyz:88,FC,coverage,dft/FC/CF0.2_d2.3.extxyz:quench,144,0.8118842403662012,1.0742560367781748,2.1678933853693256,3.0877550995985756,3.9054275236549545,3.2428336546348593,4.380523128161864,
nequip,dft/FC/CF0.2_d2.3.extxyz:101,FC,coverage,dft/FC/CF0.2_d2.3.extxyz:quench,144,0.9970923822286414,1.291525286429363,2.6221315883709564,3.509379266257274,4.710912595173172,3.728903363345619,5.0256985900948985,
nequip,dft/FC/CF0.2_d2.3.extxyz:114,FC,coverage,dft/FC/CF0.2_d2.3.extxyz:quench,144,0.6803281778236026,0.8852524000122783,1.9008964203920087,2.4273989696026064,2.7534438991976287,2.7120241671180745,3.070505429679176,
nequip,dft/FC/CF0.2_d2.3.extxyz:126,FC,coverage,dft/FC/CF0.2_d2.3.extxyz:quench,144,0.6266355585650604,0.8252893403236442,1.6830455507501039,2.472174658383082,3.137492772940244,2.604841525535462,3.496265686228908,
nequip,dft/FC/CF0.2_d2.3.extxyz:139,FC,coverage,dft/FC/CF0.2_d2.3.extxyz:quench,144,0.9087820602120433,1.2071155007566978,2.5371314268319702,3.377359464688311,4.983897284341976,3.629771383240241,5.119591908989856,
nequip,dft/FC/CF0.2_d2.3.extxyz:140,FC,coverage,dft/FC/CF0.2_d2.3.extxyz:anneal,144,0.5187445056816454,0.6572691198270866,1.2881238625048541,1.6782062547114807,2.231466403378983,1.801137582137378,2.657037183928816,
nequip,dft/FC/CF0.2_d2.3.extxyz:151,FC,coverage,dft/FC/CF0.2_d2.3.extxyz:anneal,144,0.5479180448014246,0.7051239900389545,1.377266001468161,1.9250938058518008,3.0232032247353,1.9781747512959893,3.1383108720582147,
nequip,dft/FC/CF0.2_d2.3.extxyz:161,FC,coverage,dft/FC/CF0.2_d2.3.extxyz:anneal,144,0.5687807775758285,0.7331815903114235,1.5098931179257609,1.9737259398439633,2.433924404451586,2.2675116381700606,3.0328874046208223,
nequip,dft/FC/CF0.2_d2.3.extxyz:172,FC,coverage,dft/FC/CF0.2_d2.3.extxyz:anneal,144,0.5654104523373814,0.7215628763284592,1.4220840177200267,1.995572572701566,2.331654391706988,2.065293899844999,2.783774237977967,
nequip,dft/FC/CF0.2_d2.3.extxyz:182,FC,coverage,dft/FC/CF0.2_d2.3.extxyz:anneal,144,0.5326388910868649,0.6847559513147533,1.358498200311326,2.0403475212020767,2.7497147486520377,2.0763091723498657,2.878268292185306,
nequip,dft/FC/CF0.2_d2.3.extxyz:193,FC,coverage,dft/FC/CF0.2_d2.3.extxyz:anneal,144,0.5611263110923574,0.719427416308341,1.3536039888806404,1.8949879975804544,2.862541549783276,2.0890397070488573,2.8982043617689586,
nequip,dft/FC/CF0.2_d2.3.extxyz:203,FC,coverage,dft/FC/CF0.2_d2.3.extxyz:anneal,144,0.5391969141737606,0.6846124615604336,1.4064579471790009,1.8592386893979471,2.195900710009946,1.8816478269783108,3.0164777789672867,
nequip,dft/FC/CF0.2_d2.3.extxyz:214,FC,coverage,dft/FC/CF0.2_d2.3.extxyz:anneal,144,0.4748606142118334,0.6144356500555312,1.25956092220285,1.6663126643318475,2.081266160257053,1.8266085475240046,2.431976910661345,
nequip,dft/FC/CF0.2_d3.2.extxyz:0,FC,coverage,dft/FC/CF0.2_d3.2.extxyz:melt,144,1.1520238886975154,1.429410136264028,2.774734618800847,3.607476843274553,4.780722463508243,3.8536455317015528,4.931942964142158,
nequip,dft/FC/CF0.2_d3.2.extxyz:7,FC,coverage,dft/FC/CF0.2_d3.2.extxyz:melt,144,1.1600648511479812,1.4838038931379793,3.1028402873568672,3.8905162975747554,5.197367573758827,4.236001004446621,5.399525862889194,
nequip,dft/FC/CF0.2_d3.2.extxyz:14,FC,coverage,dft/FC/CF0.2_d3.2.extxyz:melt,144,1.0913934598771133,1.3931624373147404,2.7418846412536,3.550868119007321,4.657692302787118,4.234224010779985,5.386492956163936,
nequip,dft/FC/CF0.2_d3.2.extxyz:21,FC,coverage,dft/FC/CF0.2_d3.2.extxyz:melt,144,1.1621533719103552,1.441760886270288,2.7891484715381996,3.2938758910525756,4.406987527447715,4.045060870723939,4.738687368583427,
nequip,dft/FC/CF0.2_d3.2.extxyz:28,FC,coverage,dft/FC/CF0.2_d3.2.extxyz:melt,144,1.1073497423305776,1.4476403807707883,2.80083034442813,3.7229185809063803,5.1510348634344645,4.308332462760221,5.54814981851496,
nequip,dft/FC/CF0.2_d3.2.extxyz:35,FC,coverage,dft/FC/CF0.2_d3.2.extxyz:melt,144,1.1546286157723762,1.473486494778927,2.905401329864575,3.7431286420972816,4.838963446650765,4.27753464806399,5.68290987981273,
nequip,dft/FC/CF0.2_d3.2.extxyz:42,FC,coverage,dft/FC/CF0.2_d3.2.extxyz:melt,144,1.049257587104566,1.3409354253471992,2.5965309073346368,3.7784455977344518,4.353394235150743,3.687287804934817,5.614260814333374,
nequip,dft/FC/CF0.2_d3.2.extxyz:49,FC,coverage,dft/FC/CF0.2_d3.2.extxyz:melt,144,1.1957237540293686,1.504051636595839,2.947236640087176,3.842110326026359,5.1861019972907165,4.43415234063267,5.861979031841354,
nequip,dft/FC/CF0.2_d3.2.extxyz:50,FC,coverage,dft/FC/CF0.2_d3.2.extxyz:quench,144,1.061711222112363,1.3807417540301457,2.8406335017881448,3.884476448663663,4.830740396013744,4.081045073081496,5.774118708187852,
nequip,dft/FC/CF0.2_d3.2.extxyz:63,FC,coverage,dft/FC/CF0.2_d3.2.extxyz:quench,144,1.0253117435475034,1.3313253523793385,2.6487766655582456,3.443814971534698,4.912210625119219,3.9291622832010233,5.6361559884543,
nequip,dft/FC/CF0.2_d3.2.extxyz:75,FC,coverage,dft/FC/CF0.2_d3.2.extxyz:quench,144,0.6210207652666315,0.804713589091017,1.6605652569340201,2.4457642501779717,2.5946558881613333,2.5174969969231262,3.0236782525168664,
nequip,dft/FC/CF0.2_d3.2.extxyz:88,FC,coverage,dft/FC/CF0.2_d3.2.extxyz:quench,144,0.8457426574119374,1.082902457654207,2.1048514134227343,2.973230792815304,3.999326386471581,3.214090677743534,4.410111198558988,
nequip,dft/FC/CF0.2_d3.2.extxyz:101,FC,coverage,dft/FC/CF0.2_d3.2.extxyz:quench,144,0.9894576115115313,1.2800934279708402,2.5651304703902342,3.6031436867631994,4.144776211322663,3.7886455907062624,5.159226670814608,
nequip,dft/FC/CF0.2_d3.2.extxyz:114,FC,coverage,dft/FC/CF0.2_d3.2.extxyz:quench,144,0.7893367687613191,1.0164480649631837,2.026767218307602,3.008637652566551,3.809331140939686,2.998945987434931,3.8952478378060604,
nequip,dft/FC/CF0.2_d3.2.extxyz:126,FC,coverage,dft/FC/CF0.2_d3.2.extxyz:quench,144,1.0918040692714388,1.3802326019385651,2.6628802243884393,3.6863352101065643,5.068017680796135,3.8411005807252385,5.963520474728861,
nequip,dft/FC/CF0.2_d3.2.extxyz:139,FC,coverage,dft/FC/CF0.2_d3.2.extxyz:quench,144,0.7414203350757554,0.9406209459897118,1.8871809946036942,2.6263585813874246,2.95874957366006,2.78829416551684,3.5555936919456372,
nequip,dft/FC/CF0.2_d3.2.extxyz:140,FC,coverage,dft/FC/CF0.2_d3.2.extxyz:anneal,144,0.674766932484196,0.8787874332330545,1.8028540169997134,2.3249829315154016,3.0302565022747823,2.6030172507808995,3.917651136962215,
nequip,dft/FC/CF0.2_d3.2.extxyz:151,FC,coverage,dft/FC/CF0.2_d3.2.extxyz:anneal,144,0.593298108465123,0.7611338161417434,1.488684747410046,2.096517200741417,2.571772246210448,2.294595830925255,2.9066881263197137,
nequip,dft/FC/CF0.2_d3.2.extxyz:161,FC,coverage,dft/FC/CF0.2_d3.2.extxyz:anneal,144,0.7139168101186338,0.9050570888073892,1.7265801908368366,2.4157640462141226,3.0871831918981663,2.6429630538130042,3.449260751396036,
nequip,dft/FC/CF0.2_d3.2.extxyz:172,FC,coverage,dft/FC/CF0.2_d3.2.extxyz:anneal,144,0.6726992306054902,0.8509611145830598,1.6891883114308837,2.1667921893711957,2.8458370532409987,2.312200959959684,3.301937982633752,
