backend,id,track,selection,group,atom_index,element,vector_error_eV_A,component_max_eV_A,nearest_distance_A,cf_sio_contact_A,ref_force_norm_eV_A
mace,dft/qsd/qsd_data.extxyz:660,qsd,coverage,CF_10eV_4_37_Si_F,40,O,1.2599249306081775,1.1138985293580734,1.5987779474961497,1.371796809662423,0.03876536509566239
mace,dft/etch/trj_CF3_30eV.extxyz:483,etch,coverage,trj_CF3_30eV_case1,107,Si,1.257892132504774,1.1500234752028486,1.5939259706774322,1.240806189539687,3.9647334429052097
mace,dft/etch/trj_CF2_30eV.extxyz:129,etch,coverage,trj_CF2_30eV_case1,104,O,1.2568629835208092,1.0339754542710347,1.303034918948842,1.2054044964243331,0.7489667470141782
mace,dft/etch/trj_CF2_30eV.extxyz:516,etch,coverage,trj_CF2_30eV_case1,149,Si,1.241211792396254,0.8095996310045068,1.41844985811977,1.2709838708654015,7.793362374521219
mace,dft/qsd/qsd_data.extxyz:1295,qsd,coverage,CF_30eV_18_13_Si_F,2,C,1.2379322050264527,1.0886022353081437,1.1698880128456748,1.1698880128456748,0.034315858564226545
mace,dft/etch/trj_CF2_30eV.extxyz:677,etch,coverage,trj_CF2_30eV_case1,149,Si,1.2378686518316213,1.1814935663679949,1.5587494987970338,1.1622392180614114,1.800025141520529
mace,dft/etch/trj_CF2_30eV.extxyz:645,etch,coverage,trj_CF2_30eV_case1,148,Si,1.2362197993382118,1.2076158632758283,1.573817016047292,1.142716062720741,2.659749496478193
mace,dft/etch/trj_CF3_30eV.extxyz:967,etch,coverage,trj_CF3_30eV_case1,123,Si,1.226227227768833,0.7599773434206554,1.5707959765672939,1.2922074136917818,3.3201953034652942
mace,dft/etch/trj_CF2_30eV.extxyz:193,etch,coverage,trj_CF2_30eV_case1,23,F,1.221593772234228,0.8744672146763368,2.0365411854416284,1.2303657992645913,4.804337160835821
mace,dft/etch/trj_CF2_30eV.extxyz:580,etch,coverage,trj_CF2_30eV_case1,1,C,1.2208038347928536,0.8608600119357928,1.1749468073066107,1.165160933090357,1.9208424981973404
mace,dft/etch/trj_CF2_30eV.extxyz:580,etch,coverage,trj_CF2_30eV_case1,149,Si,1.2006611696061802,1.076790788886019,1.5229904792873794,1.165160933090357,1.833543143926807
mace,dft/etch/trj_CF2_30eV.extxyz:645,etch,coverage,trj_CF2_30eV_case1,1,C,1.1953815827236298,1.064425276701444,1.3938077342302277,1.142716062720741,5.519447343311466
mace,dft/etch/trj_CF3_30eV.extxyz:773,etch,coverage,trj_CF3_30eV_case1,25,O,1.1930452353383592,1.048037106533262,1.6095651586686384,1.2613088440187834,3.3650891703231287
mace,dft/etch/trj_CF3_30eV.extxyz:32,etch,coverage,trj_CF3_30eV_case1,1,C,1.1642121659208382,1.1547669463077022,1.2956465567430073,1.2120231020900523,1.5025928335470657
mace,dft/etch/trj_CF3_30eV.extxyz:999,etch,coverage,trj_CF3_30eV_case1,114,Si,1.158217670385806,0.8236530807712525,1.5867577004697324,1.146516463030514,2.0683657259520136
mace,dft/etch/trj_CF3_30eV.extxyz:226,etch,coverage,trj_CF3_30eV_case1,110,Si,1.156525938720223,0.9415401032831601,1.5593909067324978,1.0592922165295118,3.529826934676543
mace,dft/etch/trj_CF3_30eV.extxyz:387,etch,coverage,trj_CF3_30eV_case1,142,Si,1.1552058816514925,1.000906119007723,1.6052725625263764,1.1555950847939753,2.561665933122428
mace,dft/mqa/mqa_SiO2.extxyz:411,mqa,coverage,dft/mqa/mqa_SiO2.extxyz:mqa_SiO2,8,Si,1.1466480759344653,1.1428736720109,1.6160909195339228,,3.473466333497562
mace,dft/etch/trj_CF2_30eV.extxyz:226,etch,coverage,trj_CF2_30eV_case1,1,C,1.130614239397095,1.0100749217215677,1.1734564329364785,1.1734564329364785,2.0506987240591927
mace,dft/etch/trj_CF3_30eV.extxyz:483,etch,coverage,trj_CF3_30eV_case1,99,O,1.1254086519887743,1.0078461149281002,1.240806189539687,1.240806189539687,0.39821403146172535
mace,dft/etch/trj_CF3_30eV.extxyz:838,etch,coverage,trj_CF3_30eV_case1,148,Si,1.1092918557432507,0.843575761382414,1.4876491521860926,1.4765838953476356,5.622565604233711
mace,dft/etch/trj_CF2_30eV.extxyz:838,etch,coverage,trj_CF2_30eV_case1,23,O,1.0872921413825467,1.0538243421256779,1.4883883901724042,1.1536897329871678,2.7026307255463147
mace,dft/etch/trj_CF3_30eV.extxyz:999,etch,coverage,trj_CF3_30eV_case1,107,Si,1.061256503526517,0.908681983967635,1.5885213250063728,1.146516463030514,4.10511819501668
mace,dft/etch/trj_CF3_30eV.extxyz:32,etch,coverage,trj_CF3_30eV_case1,106,Si,1.0570261528276825,0.9052370285414586,1.5991872935963438,1.2120231020900523,2.59469294289517
mace,dft/qsd/qsd_data.extxyz:1295,qsd,coverage,CF_30eV_18_13_Si_F,11,F,1.0494676624492294,0.8910482197375058,1.2969374130234639,1.1698880128456748,1.2866921835205964
mace,dft/etch/trj_CF2_30eV.extxyz:516,etch,coverage,trj_CF2_30eV_case1,0,C,1.0218760033525511,0.826529474892451,1.310190825796002,1.2709838708654015,3.1201881537357647
mace,dft/mqa/mqa_SiO2.extxyz:411,mqa,coverage,dft/mqa/mqa_SiO2.extxyz:mqa_SiO2,20,Si,1.0051034754442425,0.7836316425326944,1.718169906062844,,6.334932204385616
mace,dft/etch/trj_CF2_30eV.extxyz:967,etch,coverage,trj_CF2_30eV_case1,144,Si,1.000152544664121,0.7331407217758836,1.5703821191034995,1.168332144554793,2.239289536822114
mace,dft/etch/trj_CF2_30eV.extxyz:773,etch,coverage,trj_CF2_30eV_case1,132,Si,0.9994494868177025,0.9059799495272398,1.5787970103848046,1.3949551964131324,4.435707664160929
mace,dft/etch/trj_CF2_30eV.extxyz:773,etch,coverage,trj_CF2_30eV_case1,134,Si,0.9910262430739004,0.7350907122864412,1.5741664460913911,1.3949551964131324,2.2501153277610015
mace,dft/mqa/mqa_Si.extxyz:619,mqa,coverage,dft/mqa/mqa_Si.extxyz:mqa_Si,3,Si,0.9849098764484351,0.9572220991752928,2.3411809018100245,,1.1744328394697587
mace,dft/etch/trj_CF2_30eV.extxyz:129,etch,coverage,trj_CF2_30eV_case1,108,Si,0.9834987292413175,0.5785609083480618,1.5992810884894493,1.2054044964243331,2.310733815078881
mace,dft/mqa/mqa_SiO2.extxyz:308,mqa,coverage,dft/mqa/mqa_SiO2.extxyz:mqa_SiO2,5,Si,0.9626163356268137,0.896687416670779,1.4225921761603744,,11.542531913318282
mace,dft/etch/trj_CF2_30eV.extxyz:483,etch,coverage,trj_CF2_30eV_case1,145,Si,0.9575846625156024,0.6738998892857335,1.5683749551685673,1.4659809002848585,3.7777317256791805
mace,dft/etch/trj_CF3_30eV.extxyz:387,etch,coverage,trj_CF3_30eV_case1,108,Si,0.9446017363185212,0.729535301627501,1.5350895739337196,1.1555950847939753,6.181026396067
mace,dft/mqa/mqa_SiO2.extxyz:411,mqa,coverage,dft/mqa/mqa_SiO2.extxyz:mqa_SiO2,14,Si,0.9312852047968654,0.659537885574643,1.5340030753554559,,3.295634971807709
mace,dft/etch/trj_CF2_30eV.extxyz:483,etch,coverage,trj_CF2_30eV_case1,140,Si,0.9297117224261808,0.6882340350597734,1.6064868502418557,1.4659809002848585,2.999795320876076
mace,dft/etch/trj_CF2_30eV.extxyz:967,etch,coverage,trj_CF2_30eV_case1,113,Si,0.9131377399129881,0.8275399662908605,1.5995624401691872,1.168332144554793,6.249539464531767
mace,dft/mqa/mqa_Si.extxyz:531,mqa,coverage,dft/mqa/mqa_Si.extxyz:mqa_Si,8,Si,0.8966441410874825,0.6704935541892034,2.1351947610264905,,3.3207620052033238
mace,dft/etch/trj_CF2_30eV.extxyz:548,etch,coverage,trj_CF2_30eV_case1,145,Si,0.8692390357373205,0.8047668669773945,1.528594125332162,1.198916177220076,1.1673296605715116
mace,dft/mqa/mqa_Si.extxyz:354,mqa,coverage,dft/mqa/mqa_Si.extxyz:mqa_Si,27,Si,0.8632410638422615,0.5652284323182482,1.9887978926477163,,6.228695699809471
mace,dft/mqa/mqa_Si.extxyz:88,mqa,coverage,dft/mqa/mqa_Si.extxyz:mqa_Si,41,Si,0.8413054725947569,0.7903455063253941,2.269401436235504,,1.5459207859295379
mace,dft/mqa/mqa_Si.extxyz:177,mqa,coverage,dft/mqa/mqa_Si.extxyz:mqa_Si,50,Si,0.8312412050959582,0.6695947830201487,2.0567457883511033,,4.888013880015072
mace,dft/etch/trj_CF2_30eV.extxyz:548,etch,coverage,trj_CF2_30eV_case1,10,F,0.8190771767685322,0.6233623817947569,1.347219358530747,1.198916177220076,0.7061492705129702
mace,dft/mqa/mqa_Si.extxyz:354,mqa,coverage,dft/mqa/mqa_Si.extxyz:mqa_Si,24,Si,0.803121692197511,0.7527831498558997,2.194010724358475,,3.6849550745935837
mace,dft/mqa/mqa_Si.extxyz:177,mqa,coverage,dft/mqa/mqa_Si.extxyz:mqa_Si,52,Si,0.7949404721775156,0.5944207864783931,2.4496633139678603,,0.822065124085069
mace,dft/mqa/mqa_SiO2.extxyz:205,mqa,coverage,dft/mqa/mqa_SiO2.extxyz:mqa_SiO2,22,Si,0.7927906540714591,0.7031883400819638,1.6875462384776314,,1.941988190544165
mace,dft/etch/trj_CF2_30eV.extxyz:548,etch,coverage,trj_CF2_30eV_case1,1,C,0.7830632375554618,0.6508812440400673,1.3663088962602856,1.198916177220076,2.6536783677759446
mace,dft/mqa/mqa_Si.extxyz:88,mqa,coverage,dft/mqa/mqa_Si.extxyz:mqa_Si,25,Si,0.7794596440229623,0.6533365083351099,2.173128621573053,,2.5842470934187003
mace,dft/mqa/mqa_Si.extxyz:265,mqa,coverage,dft/mqa/mqa_Si.extxyz:mqa_Si,11,Si,0.7745574620592965,0.5551332435746477,2.1678110111584905,,3.0876748591328393
mace,dft/mqa/mqa_SiO2.extxyz:308,mqa,coverage,dft/mqa/mqa_SiO2.extxyz:mqa_SiO2,57,O,0.7617192561470284,0.7229867479064271,1.4225921761603744,,14.243637834463813
mace,dft/mqa/mqa_Si.extxyz:177,mqa,coverage,dft/mqa/mqa_Si.extxyz:mqa_Si,55,Si,0.7572093111725271,0.5939297021425403,2.155076064333455,,2.3816745897048994
mace,dft/mqa/mqa_Si.extxyz:442,mqa,coverage,dft/mqa/mqa_Si.extxyz:mqa_Si,8,Si,0.7536784490432547,0.5234281256268405,2.087479904570431,,5.172440429224874
mace,dft/mqa/mqa_Si.extxyz:442,mqa,coverage,dft/mqa/mqa_Si.extxyz:mqa_Si,34,Si,0.7414570699603376,0.5957760556592004,2.172734775760723,,2.859005562391581
mace,dft/mqa/mqa_Si.extxyz:442,mqa,coverage,dft/mqa/mqa_Si.extxyz:mqa_Si,12,Si,0.734295390603862,0.6493141844652267,2.3331892629188915,,2.2128216774891736
mace,dft/mqa/mqa_Si.extxyz:265,mqa,coverage,dft/mqa/mqa_Si.extxyz:mqa_Si,26,Si,0.6995685831139002,0.6718444836442674,2.1678110111584905,,4.20815783758024
mace,dft/mqa/mqa_Si.extxyz:265,mqa,coverage,dft/mqa/mqa_Si.extxyz:mqa_Si,30,Si,0.6989050958016024,0.5784932063627986,2.245923592934541,,1.8853335394425572
mace,dft/mqa/mqa_Si.extxyz:88,mqa,coverage,dft/mqa/mqa_Si.extxyz:mqa_Si,20,Si,0.6981618116248074,0.6625695833599163,2.3320633101765855,,1.458231615143836
mace,dft/mqa/mqa_Si.extxyz:0,mqa,coverage,dft/mqa/mqa_Si.extxyz:mqa_Si,41,Si,0.6798241432710203,0.67809701662806,2.2581008995614,,1.3388561787204778
mace,dft/mqa/mqa_SiO2.extxyz:205,mqa,coverage,dft/mqa/mqa_SiO2.extxyz:mqa_SiO2,7,Si,0.6764707995878176,0.45657842985440467,1.4849634156732572,,7.375992370628782
mace,dft/mqa/mqa_Si.extxyz:354,mqa,coverage,dft/mqa/mqa_Si.extxyz:mqa_Si,45,Si,0.6732596212517837,0.5854050772954591,1.9887978926477163,,5.782806506298996
mace,dft/mqa/mqa_Si.extxyz:0,mqa,coverage,dft/mqa/mqa_Si.extxyz:mqa_Si,25,Si,0.6700030348207779,0.5967657376242237,2.258719180996167,,1.858582501915371
mace,dft/mqa/mqa_Si.extxyz:0,mqa,coverage,dft/mqa/mqa_Si.extxyz:mqa_Si,8,Si,0.6690043075301021,0.5069292126380356,2.2900521778895273,,1.4136844463206772
mace,dft/mqa/mqa_Si.extxyz:531,mqa,coverage,dft/mqa/mqa_Si.extxyz:mqa_Si,39,Si,0.6387052180432428,0.5716316223176833,2.228291694662079,,1.611990548343879
mace,dft/mqa/mqa_Si.extxyz:531,mqa,coverage,dft/mqa/mqa_Si.extxyz:mqa_Si,58,Si,0.6351441265089793,0.4355259890901957,2.297410769736227,,1.1081887272486577
mace,dft/mqa/mqa_Si.extxyz:619,mqa,coverage,dft/mqa/mqa_Si.extxyz:mqa_Si,38,Si,0.6138787290614722,0.5321287548833129,2.294843098520805,,1.3826182067476183
mace,dft/mqa/mqa_Si.extxyz:619,mqa,coverage,dft/mqa/mqa_Si.extxyz:mqa_Si,53,Si,0.5883065152786222,0.5752532777397542,2.2571104577756036,,1.1545996113640433
mace,dft/mqa/mqa_SiO2.extxyz:205,mqa,coverage,dft/mqa/mqa_SiO2.extxyz:mqa_SiO2,16,Si,0.5845105808690715,0.4846513853556278,1.4389051336742906,,10.143898686191271
mace,dft/mqa/mqa_SiO2.extxyz:308,mqa,coverage,dft/mqa/mqa_SiO2.extxyz:mqa_SiO2,11,Si,0.5830638740475694,0.5610715497503524,1.4745874820097995,,8.455381211329799
mace,dft/mqa/mqa_SiO2.extxyz:514,mqa,coverage,dft/mqa/mqa_SiO2.extxyz:mqa_SiO2,2,Si,0.49387202535615193,0.48396900343349847,1.478841533971777,,7.690486191517933
mace,dft/mqa/mqa_SiO2.extxyz:514,mqa,coverage,dft/mqa/mqa_SiO2.extxyz:mqa_SiO2,21,Si,0.4195755779312693,0.2654268867251367,1.5526454749877712,,3.80587126253674
mace,dft/mqa/mqa_SiO2.extxyz:616,mqa,coverage,dft/mqa/mqa_SiO2.extxyz:mqa_SiO2,20,Si,0.4092258248285788,0.2759171507599829,1.512791462495741,,4.944450271136115
mace,dft/mqa/mqa_SiO2.extxyz:514,mqa,coverage,dft/mqa/mqa_SiO2.extxyz:mqa_SiO2,23,Si,0.3599352305042326,0.29408332303055196,1.6201406258408568,,2.568012594930757
mace,dft/mqa/mqa_SiO2.extxyz:616,mqa,coverage,dft/mqa/mqa_SiO2.extxyz:mqa_SiO2,9,Si,0.27558564029290683,0.1997956125796088,1.6235068565916206,,2.5008745191780415
mace,dft/mqa/mqa_SiO2.extxyz:616,mqa,coverage,dft/mqa/mqa_SiO2.extxyz:mqa_SiO2,25,Si,0.27390704228093915,0.2691423227352647,1.545403122910006,,4.028899354789221
mace,dft/mqa/mqa_SiO2.extxyz:103,mqa,coverage,dft/mqa/mqa_SiO2.extxyz:mqa_SiO2,2,Si,0.2262886871544381,0.2188899230264736,1.6023815507549999,,1.693488562203182
mace,dft/mqa/mqa_SiO2.extxyz:719,mqa,coverage,dft/mqa/mqa_SiO2.extxyz:mqa_SiO2,3,Si,0.21748579586196248,0.1636915929450734,1.6110142261631337,,1.6733717239406194
mace,dft/mqa/mqa_SiO2.extxyz:0,mqa,coverage,dft/mqa/mqa_SiO2.extxyz:mqa_SiO2,26,Si,0.18847210300926667,0.1460789619010403,1.5790165672975063,,1.6007937967052472
mace,dft/mqa/mqa_SiO2.extxyz:0,mqa,coverage,dft/mqa/mqa_SiO2.extxyz:mqa_SiO2,20,Si,0.18343740442884718,0.15038804031334893,1.5900855993624996,,1.8898079406431756
mace,dft/mqa/mqa_SiO2.extxyz:0,mqa,coverage,dft/mqa/mqa_SiO2.extxyz:mqa_SiO2,25,Si,0.16879604071753754,0.16704508962960252,1.569666014826084,,2.3688498059467595
mace,dft/mqa/mqa_SiO2.extxyz:719,mqa,coverage,dft/mqa/mqa_SiO2.extxyz:mqa_SiO2,30,Si,0.1452353391036894,0.1219492106906479,1.59415738536068,,2.194659446935902
mace,dft/mqa/mqa_SiO2.extxyz:103,mqa,coverage,dft/mqa/mqa_SiO2.extxyz:mqa_SiO2,3,Si,0.14090247510754314,0.09771941301187226,1.5992516301695614,,1.036948406257997
mace,dft/mqa/mqa_SiO2.extxyz:103,mqa,coverage,dft/mqa/mqa_SiO2.extxyz:mqa_SiO2,20,Si,0.13039437154530537,0.09426070583795876,1.6197116719342375,,1.3556823336862511
mace,dft/mqa/mqa_SiO2.extxyz:719,mqa,coverage,dft/mqa/mqa_SiO2.extxyz:mqa_SiO2,6,Si,0.12541142410088213,0.11114335182844648,1.5962321866508027,,0.6618678293473705
nequip,dft/qsd/qsd_data.extxyz:507,qsd,coverage,CF3_20eV_4_98_Si_F,77,Si,26113.1540098329,22628.738630560274,0.16799803600042348,0.16799803600042348,14206.254884449567
nequip,dft/qsd/qsd_data.extxyz:305,qsd,coverage,CF3_10eV_19_68_Si_F,94,Si,26107.162774669756,22618.83607018311,0.16799803600042348,0.16799803600042348,14202.376193848659
nequip,dft/qsd/qsd_data.extxyz:507,qsd,coverage,CF3_20eV_4_98_Si_F,11,F,26083.942974519137,22604.9125481836,0.16799803600042348,0.16799803600042348,14156.928977167785
nequip,dft/qsd/qsd_data.extxyz:305,qsd,coverage,CF3_10eV_19_68_Si_F,8,F,26079.241836464407,22597.777663604887,0.16799803600042348,0.16799803600042348,14158.024675184808
nequip,dft/qsd/qsd_data.extxyz:557,qsd,coverage,CF3_30eV_9_36_Si_F,86,Si,25948.781368586675,22472.96713089641,0.16799803600042348,0.16799803600042348,14221.76107774001
nequip,dft/qsd/qsd_data.extxyz:557,qsd,coverage,CF3_30eV_9_36_Si_F,24,F,25898.434835867854,22435.069077514083,0.16799803600042348,0.16799803600042348,14166.276684657876
nequip,dft/qsd/qsd_data.extxyz:501,qsd,coverage,CF3_20eV_4_98_Si_C,0,C,13808.701848562321,11976.052515252377,0.18700281414994824,0.18700281414994824,6575.251001513402
nequip,dft/qsd/qsd_data.extxyz:501,qsd,coverage,CF3_20eV_4_98_Si_C,77,Si,13753.7909284591,11926.195931015885,0.18700281414994824,0.18700281414994824,6602.13686531144
nequip,dft/qsd/qsd_data.extxyz:587,qsd,coverage,CF3_30eV_9_9_Si_C,0,C,13729.612494572399,11907.712238528797,0.18700281414994824,0.18700281414994824,6588.169436292455
nequip,dft/qsd/qsd_data.extxyz:587,qsd,coverage,CF3_30eV_9_9_Si_C,74,Si,13687.800378930324,11869.284153625023,0.18700281414994824,0.18700281414994824,6626.210205031232
nequip,dft/qsd/qsd_data.extxyz:537,qsd,coverage,CF3_30eV_9_36_O_C,57,O,8240.667935598873,7105.01680852231,0.14200380417439676,0.14200380417439676,16962.88182976534
nequip,dft/qsd/qsd_data.extxyz:455,qsd,coverage,CF3_20eV_4_78_O_C,53,O,8240.445157296217,7143.043467583999,0.14200380417439765,0.14200380417439765,16952.567675157425
nequip,dft/qsd/qsd_data.extxyz:287,qsd,coverage,CF3_10eV_19_68_O_C,55,O,8235.271407859422,7125.588740883655,0.14200380417439368,0.14200380417439368,16952.116011186696
nequip,dft/qsd/qsd_data.extxyz:1325,qsd,coverage,CF_30eV_18_3_O_C,56,O,8218.381703208219,7122.734103573459,0.14200380417439765,0.14200380417439765,16962.363819786486
nequip,dft/qsd/qsd_data.extxyz:537,qsd,coverage,CF3_30eV_9_36_O_C,1,C,8207.50722882182,7073.504698632405,0.14200380417439676,0.14200380417439676,16927.231580034142
nequip,dft/qsd/qsd_data.extxyz:455,qsd,coverage,CF3_20eV_4_78_O_C,0,C,8198.452498881632,7108.660554060389,0.14200380417439765,0.14200380417439765,16932.072149019194
nequip,dft/qsd/qsd_data.extxyz:1325,qsd,coverage,CF_30eV_18_3_O_C,2,C,8179.011911759834,7086.21788048021,0.14200380417439765,0.14200380417439765,16927.629267463693
nequip,dft/qsd/qsd_data.extxyz:287,qsd,coverage,CF3_10eV_19_68_O_C,0,C,8178.69511204963,7074.993479424751,0.14200380417439368,0.14200380417439368,16920.99801824394
nequip,dft/qsd/qsd_data.extxyz:892,qsd,coverage,CF_10eV_4_93_O_C,24,F,6728.144359569415,6702.128838852475,0.2583964142553063,0.2583964142553063,5792.035865902312
nequip,dft/qsd/qsd_data.extxyz:892,qsd,coverage,CF_10eV_4_93_O_C,101,Si,6716.349050234443,6686.75729384558,0.2583964142553063,0.2583964142553063,5812.068987951986
nequip,dft/qsd/qsd_data.extxyz:235,qsd,coverage,CF3_10eV_19_59_C_C,1,C,6384.842832347309,5529.674027110956,0.15200358416826942,1.351081189344298,9764.83657990417
nequip,dft/qsd/qsd_data.extxyz:514,qsd,coverage,CF3_30eV_9_36_C_C,1,C,6376.36595769925,5527.5182958159785,0.15200358416826865,1.2530260676059377,9752.70503209175
nequip,dft/qsd/qsd_data.extxyz:337,qsd,coverage,CF3_20eV_4_36_C_C,2,C,6373.952277686725,5520.042861218351,0.15200358416826834,1.1665717316564812,9812.90725325597
nequip,dft/qsd/qsd_data.extxyz:1191,qsd,coverage,CF_20eV_2_79_C_C,8,C,6352.697208755152,5507.700942236304,0.1520035841682699,1.306619940839722,9821.755187743991
nequip,dft/qsd/qsd_data.extxyz:337,qsd,coverage,CF3_20eV_4_36_C_C,3,C,6345.993610927594,5496.2701641276235,0.15200358416826834,1.1665717316564812,9773.390131773007
nequip,dft/qsd/qsd_data.extxyz:1191,qsd,coverage,CF_20eV_2_79_C_C,28,C,6345.946506863231,5498.594605253893,0.1520035841682699,1.306619940839722,9796.431443318852
nequip,dft/qsd/qsd_data.extxyz:235,qsd,coverage,CF3_10eV_19_59_C_C,0,C,6345.612526156681,5493.921013111263,0.15200358416826942,1.351081189344298,9815.25497684163
nequip,dft/qsd/qsd_data.extxyz:514,qsd,coverage,CF3_30eV_9_36_C_C,0,C,6337.298389111958,5485.196001810795,0.15200358416826865,1.2530260676059377,9812.817069303404
nequip,dft/qsd/qsd_data.extxyz:1303,qsd,coverage,CF_30eV_18_3_C_C,2,C,6334.322174753081,5487.726001382509,0.1520035841682699,1.1431451005449835,9808.000219595704
nequip,dft/qsd/qsd_data.extxyz:1303,qsd,coverage,CF_30eV_18_3_C_C,1,C,6327.522584575893,5481.576410239193,0.1520035841682699,1.1431451005449835,9807.626837162818
nequip,dft/qsd/qsd_data.extxyz:891,qsd,coverage,CF_10eV_4_93_O_C,24,F,4818.809759597145,4345.181659771504,0.28426472345333376,0.28426472345333376,4697.791940749309
nequip,dft/qsd/qsd_data.extxyz:891,qsd,coverage,CF_10eV_4_93_O_C,101,Si,4780.142162581899,4314.924808321962,0.28426472345333376,0.28426472345333376,4693.382314169258
nequip,dft/qsd/qsd_data.extxyz:304,qsd,coverage,CF3_10eV_19_68_Si_F,94,Si,2490.3839687897926,2156.2737861738137,0.3359960720008509,0.3359960720008509,3232.3955095431384
nequip,dft/qsd/qsd_data.extxyz:506,qsd,coverage,CF3_20eV_4_98_Si_F,11,F,2488.784839853199,2156.4881610869706,0.3359960720008509,0.3359960720008509,3192.1694986354846
nequip,dft/qsd/qsd_data.extxyz:506,qsd,coverage,CF3_20eV_4_98_Si_F,77,Si,2488.3287182576837,2155.5344048299958,0.3359960720008509,0.3359960720008509,3233.446762116105
nequip,dft/qsd/qsd_data.extxyz:304,qsd,coverage,CF3_10eV_19_68_Si_F,8,F,2487.492718056376,2155.031413457904,0.3359960720008509,0.3359960720008509,3194.5709146901377
nequip,dft/qsd/qsd_data.extxyz:556,qsd,coverage,CF3_30eV_9_36_Si_F,86,Si,2465.647086996157,2133.9084148219486,0.33599607200085,0.33599607200085,3260.805332579422
nequip,dft/qsd/qsd_data.extxyz:556,qsd,coverage,CF3_30eV_9_36_Si_F,24,F,2460.6758122868464,2130.569642822721,0.33599607200085,0.33599607200085,3194.6599849424747
nequip,dft/qsd/qsd_data.extxyz:890,qsd,coverage,CF_10eV_4_93_O_C,101,Si,2215.569412005994,1794.3406245539263,0.31560720048820157,0.31560720048820157,2199.7287761958714
nequip,dft/qsd/qsd_data.extxyz:890,qsd,coverage,CF_10eV_4_93_O_C,7,C,2204.003006165679,1807.095925945483,0.31560720048820157,0.31560720048820157,2218.712329193478
nequip,dft/qsd/qsd_data.extxyz:889,qsd,coverage,CF_10eV_4_93_O_C,7,C,1332.1400782683102,959.8969308469375,0.35439412777302026,0.35439412777302026,1711.9142720281982
nequip,dft/qsd/qsd_data.extxyz:889,qsd,coverage,CF_10eV_4_93_O_C,101,Si,1325.472305740145,959.4590265760669,0.35439412777302026,0.35439412777302026,1727.4174045097677
nequip,dft/qsd/qsd_data.extxyz:586,qsd,coverage,CF3_30eV_9_9_Si_C,0,C,1057.4938234012882,922.2659095361832,0.37399696803583704,0.37399696803583704,1456.079734331104
nequip,dft/qsd/qsd_data.extxyz:500,qsd,coverage,CF3_20eV_4_98_Si_C,0,C,1051.619690328025,916.7575113772216,0.37399696803583704,0.37399696803583704,1523.4250629227197
nequip,dft/qsd/qsd_data.extxyz:500,qsd,coverage,CF3_20eV_4_98_Si_C,77,Si,1043.9161227099107,905.6456707533089,0.37399696803583704,0.37399696803583704,1535.147389291157
nequip,dft/qsd/qsd_data.extxyz:586,qsd,coverage,CF3_30eV_9_9_Si_C,74,Si,1021.7559806416127,890.1467477161254,0.37399696803583704,0.37399696803583704,1508.7230566829228
nequip,dft/qsd/qsd_data.extxyz:1241,qsd,coverage,CF_30eV_18_12_F_F,6,F,1002.9426828554678,872.8779101961,0.34199940409304924,1.1728677049437417,5200.558566285034
nequip,dft/qsd/qsd_data.extxyz:484,qsd,coverage,CF3_20eV_4_98_F_F,11,F,988.1681804148648,869.4485832360424,0.3419994040930478,1.5846581323742983,5186.9474828431485
nequip,dft/qsd/qsd_data.extxyz:484,qsd,coverage,CF3_20eV_4_98_F_F,9,F,980.8867032862679,852.8262581194886,0.3419994040930478,1.5846581323742983,5180.569069106722
nequip,dft/qsd/qsd_data.extxyz:1241,qsd,coverage,CF_30eV_18_12_F_F,10,F,979.0374692269338,848.562336850513,0.34199940409304924,1.1728677049437417,5160.104072387678
nequip,dft/qsd/qsd_data.extxyz:967,qsd,coverage,CF_10eV_4_98_F_F,22,F,977.4653378763059,858.0417079693161,0.34199940409304797,1.2757015281404969,5184.242216858611
nequip,dft/qsd/qsd_data.extxyz:314,qsd,coverage,CF3_10eV_19_84_F_F,7,F,973.6843503797732,844.1134979433855,0.34199940409304797,1.5883613265563985,5182.683166911945
nequip,dft/qsd/qsd_data.extxyz:967,qsd,coverage,CF_10eV_4_98_F_F,15,F,968.465790019065,840.4050187865332,0.34199940409304797,1.2757015281404969,5174.978181213362
nequip,dft/qsd/qsd_data.extxyz:314,qsd,coverage,CF3_10eV_19_84_F_F,3,F,965.8790984374501,835.9819029702549,0.34199940409304797,1.5883613265563985,5175.2189393585895
nequip,dft/qsd/qsd_data.extxyz:530,qsd,coverage,CF3_30eV_9_36_F_F,24,F,963.3995349491754,835.9730713972967,0.34199940409304797,1.2595609813740645,5175.574325601571
nequip,dft/qsd/qsd_data.extxyz:530,qsd,coverage,CF3_30eV_9_36_F_F,8,F,957.3176460466076,829.5217395884497,0.34199940409304797,1.2595609813740645,5168.393602760053
nequip,dft/qsd/qsd_data.extxyz:1036,qsd,coverage,CF_20eV_2_52_F_F,35,F,952.6927102111223,826.9516138630806,0.34199940409304835,1.240891345968694,5170.805247338305
nequip,dft/qsd/qsd_data.extxyz:1036,qsd,coverage,CF_20eV_2_52_F_F,33,F,947.5343577387756,817.3993339678668,0.34199940409304835,1.240891345968694,5164.615533390064
