step,time_fs,potential_eV,kinetic_eV,total_eV,projectile_min_substrate_distance_A,carbon_z_A
825,206.25,-1127.041522294283,19.948789621075285,-1107.0927326732076,1.1390361035652525,20.380832366912564
826,206.5,-1127.0404013246298,19.94774038161617,-1107.0926609430137,1.1487753548141693,20.382165227302917
827,206.75,-1127.0266660749912,19.934066079541118,-1107.0925999954502,1.1584747689660284,20.3835340898246
828,207.0,-1127.0012711286545,19.908761639756072,-1107.0925094888985,1.1680432172730988,20.384955056590638
829,207.25,-1126.9654802307487,19.873055847354674,-1107.092424383394,1.1773968312545324,20.386443402426345
830,207.5,-1126.9206297770143,19.828321937718894,-1107.0923078392955,1.1864590634593088,20.38801349063941
831,207.75,-1126.8682118281722,19.77599792153751,-1107.0922139066347,1.1951605976408552,20.38967872109959
832,208.0,-1126.8096406385303,19.71752443831944,-1107.0921162002107,1.2034391052870217,20.39145150934368
833,208.25,-1126.7463321015239,19.65430167393998,-1107.092030427584,1.211238885560758,20.393343294975693
834,208.5,-1126.679609052837,19.58765881660253,-1107.0919502362344,1.2185104855441666,20.39536455977153
835,208.75,-1126.6107198223472,19.518836551531525,-1107.0918832708157,1.2252102952261141,20.397524857368722
836,209.0,-1126.5407848134637,19.44897753158631,-1107.0918072818774,1.2313001362046516,20.399832851099436
837,209.25,-1126.4708696976304,19.379124686492705,-1107.0917450111376,1.2367468611243764,20.402296355693014
838,209.5,-1126.401923365891,19.310218819949267,-1107.0917045459416,1.2415220059644954,20.404922371312196
839,209.75,-1126.3347356244922,19.243098035855567,-1107.0916375886366,1.245601477947676,20.407717114752064
840,210.0,-1126.2701048329473,19.178501607404474,-1107.0916032255427,1.2489652700460772,20.41068604961708
841,210.25,-1126.2086529508233,19.117074957950507,-1107.0915779928728,1.2515972275638556,20.413833906247245
842,210.5,-1126.150904558599,19.059379331207698,-1107.0915252273912,1.2534848349752366,20.417164703867186
843,210.75,-1126.0974173918366,19.005899770881456,-1107.091517620955,1.2546190658982772,20.420681759229478
844,211.0,-1126.0485310405493,18.957048691975725,-1107.0914823485737,1.2549942712163562,20.424387690076436
845,211.25,-1126.0046209692955,18.91316524075863,-1107.0914557285369,1.2546081084020035,20.428284412385462
846,211.5,-1125.96595518291,18.8745117082557,-1107.0914434746542,1.2534615226545016,20.432373124559025
847,211.75,-1125.9327176958323,18.841267151617554,-1107.0914505442147,1.2515587708417502,20.436654285442067
848,212.0,-1125.9049680680037,18.813520490978824,-1107.0914475770248,1.248907511758666,20.44112757489625
849,212.25,-1125.8827259540558,18.791262552484614,-1107.0914634015712,1.2455189238408781,20.445791850229963
850,212.5,-1125.8658406585455,18.774376852645645,-1107.0914638058998,1.2414078838237173,20.450645087086404
851,212.75,-1125.8541081696749,18.762629801865604,-1107.0914783678093,1.2365931925418634,20.455684308376206
852,213.0,-1125.8471475690603,18.75565934657564,-1107.0914882224847,1.2310978212412815,20.460905508647322
853,213.25,-1125.8445082753897,18.7529629339942,-1107.0915453413954,1.2249492087351106,20.46630356115297
854,213.5,-1125.8454938530922,18.75388536221284,-1107.0916084908793,1.218179607051554,20.471872111865338
855,213.75,-1125.849276125431,18.757613398013934,-1107.091662727417,1.2108264728862645,20.477603456638445
856,214.0,-1125.8548971414566,18.763176432297847,-1107.0917207091588,1.2029328642494306,20.48348841401978
857,214.25,-1125.861271560192,18.7694534280376,-1107.0918181321545,1.1945478937320508,20.48951617699833
858,214.5,-1125.8670880198479,18.77519226824375,-1107.0918957516042,1.185727190276698,20.49567416063107
859,214.75,-1125.871038749814,18.779039987684786,-1107.0919987621292,1.1765333187084852,20.501947854734723
860,215.0,-1125.8716759383678,18.77958188403259,-1107.0920940543353,1.167036172962571,20.50832068014658
861,215.25,-1125.8675702363253,18.775399820528616,-1107.0921704157965,1.1573132349849122,20.514773868956855
862,215.5,-1125.857427060604,18.76515093350462,-1107.0922761270995,1.1474496852612972,20.521286379789405
863,215.75,-1125.8400159478188,18.747661013309614,-1107.092354934509,1.1375383401936559,20.527834856823812
864,216.0,-1125.8144161105156,18.722033177947374,-1107.0923829325682,1.1276793892220471,20.53439363738766
865,216.25,-1125.7801626473665,18.68777441160124,-1107.0923882357654,1.1179798929066043,20.540934824033776
866,216.5,-1125.7373084425926,18.644922613815382,-1107.0923858287772,1.1085528182509625,20.547428482369135
867,216.75,-1125.6864691376686,18.594148145729275,-1107.0923209919392,1.0995155756196502,20.55384297512935
868,217.0,-1125.6290101706982,18.536813774141045,-1107.092196396557,1.0909880989758771,20.560145433812416
869,217.25,-1125.5669991523027,18.474985624801985,-1107.0920135275007,1.0830904942594402,20.566302366519782
870,217.5,-1125.5031947866082,18.411367345918887,-1107.0918274406893,1.0759401940989808,20.572280419639853
871,217.75,-1125.4407548680902,18.34915124549374,-1107.0916036225965,1.069648891656944,20.57804723162478
872,218.0,-1125.3832026645541,18.291803747718994,-1107.091398916835,1.0643192911600627,20.583572370634915
873,218.25,-1125.3339773640037,18.24278414307432,-1107.0911932209294,1.060041732085467,20.588828339947163
874,218.5,-1125.296264089644,18.20521916259396,-1107.09104492705,1.056890979277071,20.59379157208556
875,218.75,-1125.2725227996707,18.181578420978607,-1107.090944378692,1.054923382829552,20.598443352089706
876,219.0,-1125.2643042728305,18.173394919227267,-1107.0909093536031,1.0541746390642757,20.602770598245876
877,219.25,-1125.2720408514142,18.181069360184136,-1107.09097149123,1.0546583021845015,20.606766450262274
878,219.5,-1125.294890575111,18.203796214946426,-1107.0910943601646,1.056365237331904,20.61043059370277
879,219.75,-1125.3308798223734,18.239618656193095,-1107.0912611661804,1.0592639595547344,20.61376932780493
880,220.0,-1125.3771146982908,18.285604526075893,-1107.0915101722148,1.063301968205918,20.61679533352049
881,220.25,-1125.4298565015197,18.3381203945609,-1107.0917361069587,1.0684077629112112,20.61952721804979
882,220.5,-1125.485172227025,18.393157246673834,-1107.0920149803512,1.074493642891448,20.621988805222
883,220.75,-1125.5389181226492,18.446666534021524,-1107.0922515886277,1.0814587738067052,20.624208307478764
884,221.0,-1125.5873242095113,18.494866187165435,-1107.092458022346,1.0891925649013832,20.62621737489029
885,221.25,-1125.6270837411284,18.534477258970394,-1107.092606482158,1.0975779672514054,20.6280501342825
886,221.5,-1125.6555957719684,18.562889672175487,-1107.0927060997928,1.1064945683839391,20.629742260642086
887,221.75,-1125.671022735536,18.57825297956009,-1107.092769755976,1.1158214410745528,20.631330096257592
888,222.0,-1125.672237418592,18.579485563740082,-1107.092751854852,1.1254396593781368,20.63284985182962
889,222.25,-1125.6589492559433,18.56621718717102,-1107.0927320687722,1.135234284291328,20.634336952951262
890,222.5,-1125.6313725933433,18.538702043256983,-1107.0926705500863,1.1450958381414518,20.635825534750783
891,222.75,-1125.5902955308557,18.49770142681879,-1107.0925941040368,1.1549214439952973,20.637348033747603
892,223.0,-1125.5368434637785,18.444360942458907,-1107.0924825213197,1.1646154054383169,20.638934952984883
893,223.25,-1125.472476348281,18.380101497074087,-1107.0923748512068,1.1740895837549585,20.64061468996976
894,223.5,-1125.3987832814455,18.30652210690537,-1107.0922611745402,1.1832635200775572,20.642413447081122
895,223.75,-1125.3174722716212,18.22531817893788,-1107.0921540926834,1.1920644040879915,20.64435519482504
896,224.0,-1125.2302365750074,18.1382044968214,-1107.092032078186,1.200426896431414,20.646461685035014
897,224.25,-1125.138792321086,18.046859766146312,-1107.0919325549396,1.208292756243799,20.648752531759513
898,224.5,-1125.0447261333466,17.952892115574535,-1107.091834017772,1.215610448044535,20.651245303109107
899,224.75,-1124.9495522081852,17.857811939083756,-1107.0917402691014,1.2223347271802225,20.65395562397599
900,225.0,-1124.8546823710203,17.76301818394281,-1107.0916641870774,1.228426133226263,20.65689731482017
901,225.25,-1124.7613900601864,17.669793739708993,-1107.0915963204775,1.2338506053547649,20.660082492718654
902,225.5,-1124.6708268299699,17.57930045640748,-1107.0915263735624,1.2385790971075896,20.663521675396126
903,225.75,-1124.5840325504541,17.492580213289727,-1107.0914523371644,1.2425872371904094,20.667223875147922
904,226.0,-1124.50197904557,17.410556263135156,-1107.0914227824348,1.245855034903947,20.671196679891302
905,226.25,-1124.4254341945052,17.33403630003898,-1107.0913978944661,1.248366627513517,20.675446322680926
906,226.5,-1124.355056218803,17.263722066940893,-1107.091334151862,1.250110063636894,20.679977739535666
907,226.75,-1124.2915441170335,17.20021406199553,-1107.091330055038,1.2510771373465432,20.684794612018308
908,227.0,-1124.2353095263243,17.144010181572273,-1107.091299344752,1.2512632806980073,20.689899390828575
909,227.25,-1124.1867777705193,17.095507969617117,-1107.0912698009022,1.2506674867285765,20.695293309862407
910,227.5,-1124.1462820991874,17.055004172587577,-1107.0912779265998,1.2492923087270145,20.70097637374891
911,227.75,-1124.1139341667295,17.022687230025717,-1107.0912469367038,1.2471439010781027,20.706947331502636
912,228.0,-1124.0898738577962,16.998626178093037,-1107.0912476797032,1.2442321044954678,20.713203635508773
913,228.25,-1124.0740318745375,16.98275682943121,-1107.0912750451062,1.2405705888700311,20.719741378819407
914,228.5,-1124.0661648884416,16.974868810034433,-1107.0912960784071,1.2361770817428905,20.726555194030922
915,228.75,-1124.0659208372235,16.974593985685363,-1107.0913268515383,1.231073601726221,20.73363815647528
916,229.0,-1124.072773091495,16.981396667491296,-1107.0913764240038,1.2252867703884394,20.740981656404635
917,229.25,-1124.0859865620732,16.994565251919784,-1107.0914213101535,1.2188481061849366,20.74857528555434
918,229.5,-1124.1047136634588,17.013204828106353,-1107.0915088353524,1.21179437737312,20.756406700057372
919,229.75,-1124.1278161257505,17.036230516475506,-1107.091585609275,1.204167993440311,20.76446146913363
920,230.0,-1124.1540434211493,17.062365705514893,-1107.0916777156344,1.1960174830193047,20.772722882175472
921,230.25,-1124.1819316446781,17.09015368231538,-1107.0917779623628,1.1873979542253008,20.781171744825663
922,230.5,-1124.2098675593734,17.117981330389124,-1107.0918862289843,1.1783715570220066,20.789786168498747
923,230.75,-1124.2361583262682,17.144117044616674,-1107.0920412816515,1.1690079473243509,20.7985413544796
924,231.0,-1124.258935675025,17.16678780565555,-1107.0921478693695,1.1593846710631028,20.807409387523244
925,231.25,-1124.2765375971794,17.18428409134935,-1107.09225350583,1.1495871908919506,20.816359202091466
926,231.5,-1124.2874157428741,17.195061153469915,-1107.0923545894043,1.1397087298340232,20.82535664371758
927,231.75,-1124.2902624085546,17.197839047819347,-1107.0924233607352,1.1298498829958492,20.834364589149157
928,232.0,-1124.2841775640845,17.191717818833723,-1107.0924597452508,1.1201180801256603,20.84334309355992
929,232.25,-1124.268776319921,17.176309824004733,-1107.0924664959164,1.1106266716308517,20.852249706011737
930,232.5,-1124.2442586869001,17.151834021034897,-1107.0924246658653,1.1014934951779776,20.861039979080704
931,232.75,-1124.2115339115262,17.11920610653284,-1107.0923278049934,1.0928392653021186,20.869668020453194
932,233.0,-1124.172264404595,17.080080473825227,-1107.0921839307696,1.0847851234093762,20.87808744160089
933,233.25,-1124.1288005560637,17.03678082860618,-1107.0920197274575,1.0774499639574588,20.88625237786992
934,233.5,-1124.0839824303985,16.992165555934243,-1107.0918168744643,1.0709474929781098,20.89411858743883
935,233.75,-1124.0410631671548,16.949441075721598,-1107.0916220914332,1.0653831929012154,20.90164461062276
936,234.0,-1124.0033277198672,16.911908332968302,-1107.091419386899,1.060850962227444,20.90879309173416
937,234.25,-1123.9739145115018,16.88265015348829,-1107.0912643580134,1.0574298935763706,20.915532073335356
938,234.5,-1123.9553378000855,16.864206213658544,-1107.091131586427,1.0551813374474925,20.921836203641114
939,234.75,-1123.9493872746825,16.858281916878983,-1107.0911053578036,1.0541465277032531,20.927687739721
940,235.0,-1123.9566955193877,16.865531920176057,-1107.0911635992118,1.0543448574292267,20.933077307913635
941,235.25,-1123.9767220541835,16.8854567221264,-1107.091265332057,1.0557731158878412,20.938004305457625
942,235.5,-1124.0078567117453,16.916429876936732,-1107.0914268348085,1.0584056419446213,20.94247694582402
943,235.75,-1124.0474776551127,16.955847676018593,-1107.0916299790943,1.0621954067270405,20.946511933006544
944,236.0,-1124.0922483503819,17.000382603749497,-1107.0918657466323,1.0670759233845823,20.950133797665917
945,236.25,-1124.138399772346,17.04629982154171,-1107.0920999508044,1.0729638233373882,20.953373956868987
946,236.5,-1124.1821230575442,17.089791688668257,-1107.0923313688759,1.0797619161207488,20.956269562716805
947,236.75,-1124.21979547292,17.127289765136172,-1107.0925057077839,1.0873624869350238,20.95886223628554
948,237.0,-1124.2483636140823,17.155713962461288,-1107.092649651621,1.095650573313941,20.961196790406845
949,237.25,-1124.2654036357999,17.172653263291522,-1107.0927503725084,1.104507013721026,20.96332002460084
950,237.5,-1124.2692746892571,17.176476033799684,-1107.0927986554575,1.113811320136378,20.96527957391194
951,237.75,-1124.2591265439987,17.166355606430557,-1107.0927709375683,1.1234442347334141,20.96712287114213
952,238.0,-1124.2349537834525,17.14222958471398,-1107.0927241987386,1.1332898070898652,20.96889629090407
953,238.25,-1124.197349280119,17.104720059469525,-1107.0926292206493,1.143236994222529,20.970644479195112
954,238.5,-1124.1475443691015,17.055023499362502,-1107.092520869739,1.1531809160725814,20.9724098169588
955,238.75,-1124.087161310017,16.994788891240216,-1107.092372418777,1.1630236504446085,20.974232067984296
956,239.0,-1124.018201008439,16.925997905433544,-1107.0922031030054,1.1726747557331967,20.97614813670197
957,239.25,-1123.9429182857275,16.85084605303748,-1107.09207223269,1.182051525012852,20.978191935332124
958,239.5,-1123.8635703474283,16.771640984471865,-1107.0919293629565,1.1910789955233418,20.980394352166133
959,239.75,-1123.7824649438262,16.690712666443964,-1107.0917522773823,1.1996898188551768,20.982783278925815
960,240.0,-1123.701976828277,16.61033983085457,-1107.0916369974225,1.2078239304500147,20.985383722676424
961,240.25,-1123.6241959109902,16.53269645197492,-1107.0914994590153,1.2154281627923176,20.988217942956855
962,240.5,-1123.5511808916926,16.459810066815614,-1107.091370824877,1.2224558104820578,20.991305612228818
963,240.75,-1123.4847930669785,16.393533156332126,-1107.0912599106464,1.2288661804604868,20.99466398442888
964,241.0,-1123.4267031177878,16.335526188719967,-1107.0911769290678,1.2346241212791853,20.998308074832373
965,241.25,-1123.378330849111,16.287245085918066,-1107.091085763193,1.2396996265635885,21.00225081088337
966,241.5,-1123.340974740684,16.249932054053637,-1107.0910426866303,1.2440674451336475,21.006503182783813
967,241.75,-1123.31559368968,16.224611781241208,-1107.0909819084388,1.2477067554592922,21.011074367616928
968,242.0,-1123.3030343055725,16.21209123917561,-1107.090943066397,1.2506008361071899,21.01597185830112
969,242.25,-1123.3038912117481,16.21295995688488,-1107.0909312548633,1.252736837710588,21.02120154989826
970,242.5,-1123.3185177892447,16.227591792879576,-1107.090925996365,1.2541055880765808,21.02676781309403
971,242.75,-1123.3470579385757,16.25614887286104,-1107.0909090657146,1.254701430837591,21.032673555263504
972,243.0,-1123.389504648745,16.298585113632416,-1107.0909195351126,1.2545221339315944,21.038920252060237
973,243.25,-1123.445592187345,16.354646894134913,-1107.09094529321,1.2535688601012318,21.045507952246624
974,243.5,-1123.5148628279567,16.42387370266999,-1107.0909891252868,1.251846161134868,21.05243527469171
975,243.75,-1123.5966497138143,16.50560268795858,-1107.0910470258557,1.2493620518523862,21.059699369982297
976,244.0,-1123.6900852546096,16.598973316702885,-1107.0911119379066,1.2461281210099073,21.067295867186907
977,244.25,-1123.794127292931,16.702930611475,-1107.091196681456,1.242159689669985,21.075218801154342
978,244.5,-1123.9075046256185,16.81622958581047,-1107.091275039808,1.2374760594342027,21.083460497919695
979,244.75,-1124.0288293585181,16.93744127764818,-1107.09138808087,1.2321007605842478,21.092011462227575
980,245.0,-1124.156480498612,17.064960194078,-1107.091520304534,1.2260618848399543,21.100860226478154
981,245.25,-1124.288644708693,17.197014551982363,-1107.0916301567106,1.219392407728105,21.10999320464196
982,245.5,-1124.423428274691,17.33168266226094,-1107.0917456124303,1.2121305889872152,21.119394509779298
983,245.75,-1124.5587945356965,17.466906670666184,-1107.0918878650302,1.2043203591774974,21.129045777573552
984,246.0,-1124.692557491362,17.60051283293111,-1107.092044658431,1.1960117897660367,21.13892595261705
985,246.25,-1124.8224384859204,17.730249417626673,-1107.0921890682937,1.1872615122313246,21.149011094688078
986,246.5,-1124.946175955236,17.85382645498698,-1107.092349500249,1.1781330905973175,21.159274203288913
987,246.75,-1125.0614684149623,17.96897553641546,-1107.0924928785469,1.168697409925045,21.16968502358831
988,247.0,-1125.1661658361554,18.073533510228476,-1107.0926323259268,1.159032867553959,21.18020994213724
989,247.25,-1125.2582769617438,18.16553106193928,-1107.0927458998046,1.1492254080144146,21.19081195747206
990,247.5,-1125.3361398726702,18.243291301531066,-1107.092848571139,1.1393683633886775,21.201450739421404
991,247.75,-1125.3984422311187,18.30554319684537,-1107.0928990342734,1.1295621268441838,21.21208275788133
992,248.0,-1125.4444717243314,18.351531823180714,-1107.0929399011507,1.1199134522277168,21.22266157632158
993,248.25,-1125.4740103632212,18.38111151802279,-1107.0928988451983,1.1105345243766138,21.233138250521304
994,248.5,-1125.4876681566238,18.39483508981452,-1107.0928330668094,1.101541572452652,21.243461916317525
995,248.75,-1125.4867578744888,18.394023400324063,-1107.0927344741647,1.093052999746973,21.25358059731491
996,249.0,-1125.4732977673411,18.3807541055183,-1107.092543661823,1.0851870925362679,21.263442221496373
997,249.25,-1125.4501407518983,18.357769348140483,-1107.0923714037579,1.078059438852531,21.27299574784969
998,249.5,-1125.420461408794,18.32832059941433,-1107.0921408093795,1.0717799226857012,21.282192474528816
999,249.75,-1125.387880049646,18.295961351487573,-1107.0919186981582,1.0664497816171548,21.29098733272641
1000,250.0,-1125.3559741675854,18.26428433894627,-1107.0916898286391,1.0621583414239668,21.299340355072193
1001,250.25,-1125.3281352072954,18.236611360521795,-1107.0915238467737,1.0589798701512114,21.307218103193645
1002,250.5,-1125.3071023076773,18.215670836502095,-1107.0914314711752,1.056970776816678,21.314594954580553
1003,250.75,-1125.2946730703115,18.203306708834806,-1107.0913663614767,1.0561673070522273,21.321454185052165
1004,251.0,-1125.291677325964,18.200280991018204,-1107.0913963349458,1.0565841641057554,21.327788607742768
1005,251.25,-1125.2976701781154,18.20619265177725,-1107.0914775263382,1.058213863796753,21.333600884954855
1006,251.5,-1125.3111724629998,18.21952625394857,-1107.0916462090513,1.0610270513260631,21.338903418475393
1007,251.75,-1125.3296607881784,18.237821030493937,-1107.0918397576845,1.0649737335020057,21.34371783616177
1008,252.0,-1125.3500115573406,18.25793140256136,-1107.0920801547793,1.0699852432428305,21.34807414225461
1009,252.25,-1125.3686419576406,18.276342672667134,-1107.0922992849735,1.0759768587889122,21.35200956986465
1010,252.5,-1125.3819968402386,18.28949917348842,-1107.0924976667502,1.082850806774043,21.355567255536133
1011,252.75,-1125.386769592762,18.294097993999515,-1107.0926715987625,1.090499540995874,21.35879478612606
1012,253.0,-1125.3801376000047,18.28732399600093,-1107.0928136040038,1.0988088546726884,21.361742813486114
1013,253.25,-1125.3599150255322,18.267022244433925,-1107.0928927810983,1.1076608923689286,21.36446370638433
1014,253.5,-1125.3247005715966,18.231790193782423,-1107.0929103778142,1.1169369500772304,21.367010294822958
1015,253.75,-1125.2738860622048,18.180998311172466,-1107.0928877510323,1.1265198398663165,21.36943480690863
1016,254.0,-1125.207579895854,18.114751508246414,-1107.0928283876076,1.136295925857716,21.371787950261226
1017,254.25,-1125.1265352889895,18.033795821220075,-1107.0927394677694,1.146156692609591,21.37411820130632
1018,254.5,-1125.0320180431008,17.939398898594817,-1107.092619144506,1.155999792682185,21.376471326338056
1019,254.75,-1124.9257151037455,17.833231656804767,-1107.0924834469406,1.1657297451690058,21.378890059485002
1020,255.0,-1124.8095784336329,17.717244642751716,-1107.0923337908812,1.1752584180200734,21.3814138777916
1021,255.25,-1124.6857461482286,17.59355743885845,-1107.0921887093702,1.1845051519944416,21.384078938066295
1022,255.5,-1124.5564141646028,17.46436209493385,-1107.0920520696689,1.1933968160271473,21.386918045156747
1023,255.75,-1124.4237547367811,17.331827156078678,-1107.0919275807025,1.2018676555041756,21.389960714797326
1024,256.0,-1124.2898084372282,17.198023452230455,-1107.0917849849977,1.2098589785209097,21.393233309568025
1025,256.25,-1124.156549781561,17.064877838739672,-1107.0916719428212,1.217318741397294,21.396759222107065
1026,256.5,-1124.025710530579,16.934138753313096,-1107.091571777266,1.2242011538389606,21.400559052942565
1027,256.75,-1123.8988310843706,16.807349836941054,-1107.0914812474296,1.230466221833785,21.404650815271417
1028,257.0,-1123.7772701233625,16.685840633160765,-1107.0914294902018,1.2360793431792803,21.409050107437352
1029,257.25,-1123.662114098668,16.570727848231893,-1107.0913862504362,1.2410109087782122,21.413770289420306
1030,257.5,-1123.554258622229,16.46292127927513,-1107.091337342954,1.2452359613319874,21.418822635710413
1031,257.75,-1123.454440034926,16.36313425511411,-1107.0913057798118,1.2487338772566936,21.42421647914385
1032,258.0,-1123.3631892055273,16.27190032052371,-1107.0912888850037,1.2514880841869653,21.429959340526956
1033,258.25,-1123.2808631062508,16.189594362617168,-1107.0912687436337,1.2534858212101054,21.436057036846535
1034,258.5,-1123.2077135518193,16.116452408196537,-1107.091261143623,1.2547179573889713,21.44251376109809
1035,258.75,-1123.143849261105,16.052594609256364,-1107.0912546518487,1.2551788720523331,21.449332132713373
1036,259.0,-1123.0893096402287,15.998049208797926,-1107.0912604314308,1.254866352950989,21.456513242729095
1037,259.25,-1123.0440421104431,15.952773759696314,-1107.0912683507468,1.2537815738529023,21.464056658678235
1038,259.5,-1123.0079662427306,15.916676536983733,-1107.091289705747,1.2519291242515138,21.471960408257047
1039,259.75,-1122.9809289127588,15.889634942704083,-1107.0912939700547,1.2493170777386613,21.480220947188176
1040,260.0,-1122.9628182053566,15.871504602599027,-1107.0913136027575,1.2459571131657412,21.488833102328996
1041,260.25,-1122.9534565657377,15.862125264335166,-1107.0913313014025,1.2418647053745984,21.497789983864198
1042,260.5,-1122.9526440128684,15.86132180286556,-1107.0913222100028,1.2370593561041034,21.507082879892984
1043,260.75,-1122.9602583274245,15.868898795461346,-1107.0913595319632,1.2315648572634708,21.51670113653468
1044,261.0,-1122.976026661694,15.884634706778783,-1107.0913919549153,1.2254096190992112,21.526632008980382
1045,261.25,-1122.999675117433,15.908269538763951,-1107.091405578669,1.2186270255872578,21.536860499876937
1046,261.5,-1123.030902966857,15.939489499772671,-1107.0914134670843,1.2112558055173572,21.547369191005483
1047,261.75,-1123.069381698966,15.977912407269823,-1107.0914692916963,1.2033404592970829,21.558138049041045
1048,262.0,-1123.114559225738,16.023074008809978,-1107.091485216928,1.1949317228391512,21.569144214665886
1049,262.25,-1123.1659581586719,16.074420336062854,-1107.091537822609,1.1860870096047467,21.580361801607594
1050,262.5,-1123.2229134365916,16.1313051771864,-1107.0916082594051,1.1768707900578617,21.591761724193606
1051,262.75,-1123.284677311778,16.19300413815391,-1107.0916731736243,1.1673549667329688,21.60331152707465
1052,263.0,-1123.3504839763045,16.258752144180825,-1107.0917318321237,1.1576190650479794,21.61497529901855
1053,263.25,-1123.419568516314,16.32779156960197,-1107.0917769467121,1.1477502417116938,21.62671366908756
1054,263.5,-1123.4912557452917,16.399434607876017,-1107.0918211374158,1.1378431417357795,21.638483871542412
1055,263.75,-1123.5650017187,16.473149743793556,-1107.0918519749064,1.1279995327384895,21.650239912591793
1056,264.0,-1123.6405200138688,16.548653797726562,-1107.0918662161423,1.1183275804689152,21.66193290079201
1057,264.25,-1123.7178491950035,16.62600303805466,-1107.0918461569488,1.1089408276009303,21.673511513065343
1058,264.5,-1123.7974713146687,16.70567970413412,-1107.0917916105345,1.0999567187807628,21.68492266825383
1059,264.75,-1123.8803775757551,16.78864373434702,-1107.091733841408,1.091494631297437,21.696112425054086
1060,265.0,-1123.96793577075,16.876331336023576,-1107.0916044347264,1.0836735171331735,21.707027056824284
1061,265.25,-1124.0620763599873,16.97059971240124,-1107.091476647586,1.0766092585441593,21.71761425616109
1062,265.5,-1124.164948478341,17.07360058268637,-1107.0913478956547,1.0704116065876537,21.727824524245033
1063,265.75,-1124.2787991389632,17.1875856882801,-1107.0912134506832,1.065181054986293,21.737612587974976
1064,266.0,-1124.4057740196586,17.31465937221028,-1107.0911146474482,1.0610055624893782,21.746938883042585
1065,266.25,-1124.5475371927023,17.456494991071377,-1107.091042201631,1.0579574956923314,21.755770934014606
1066,266.5,-1124.705091714859,17.61405831983353,-1107.0910333950255,1.0560909351072885,21.764084565153194
1067,266.75,-1124.8784748837352,17.787372143071913,-1107.0911027406632,1.0554394509032001,21.77186489373299
1068,267.0,-1125.0666287019849,17.975368875453846,-1107.091259826531,1.0560148008692127,21.779106904108737
1069,267.25,-1125.267303943634,18.175858290009792,-1107.0914456536243,1.0578063523943404,21.78581568896204
1070,267.5,-1125.4773173630238,18.385618318944136,-1107.0916990440796,1.060781662464731,21.792006169191215
1071,267.75,-1125.6925677657127,18.60059363184027,-1107.0919741338726,1.064887653123143,21.79770254018628
1072,268.0,-1125.9084643870592,18.816179401975074,-1107.0922849850842,1.0700528437988193,21.80293724808022
1073,268.25,-1126.1201094835997,19.027549454589877,-1107.0925600290097,1.0761899701772206,21.80774979115069
1074,268.5,-1126.3228166997433,19.229983689873496,-1107.0928330098698,1.0831991049598482,21.812185291889634
1075,268.75,-1126.512207068503,19.4191547145408,-1107.093052353962,1.090970878124918,21.816293030525326
1076,269.0,-1126.6845711618662,19.591359926818402,-1107.0932112350479,1.0993896291752516,21.820125016473067
1077,269.25,-1126.8370096087456,19.74368954896995,-1107.0933200597756,1.1083363663058658,21.823734651501074
1078,269.5,-1126.967499166727,19.874113300780923,-1107.0933858659462,1.1176915081815553,21.82717549693942
1079,269.75,-1127.0748506635427,19.98147497327766,-1107.093375690265,1.1273372643636717,21.83050020862601
1080,270.0,-1127.1587744802237,20.065431940588876,-1107.0933425396347,1.137159576277864,21.833759673544016
1081,270.25,-1127.2195981889963,20.126354475594663,-1107.0932437134018,1.1470496482494914,21.837002332181363
1082,270.5,-1127.2583382427692,20.165203676177338,-1107.093134566592,1.1569050206344125,21.84027370731502
1083,270.75,-1127.276429362595,20.183419613483423,-1107.0930097491116,1.1666302935424182,21.84361609017003
1084,271.0,-1127.2756659686565,20.18279972056796,-1107.0928662480885,1.1761376223982152,21.847068330875626
1085,271.25,-1127.2580962851644,20.165380260878283,-1107.0927160242861,1.185346836495951,21.850665798797934
1086,271.5,-1127.2258981764317,20.133330621178366,-1107.0925675552533,1.1941854780815784,21.85444037651814
1087,271.75,-1127.1812797486782,20.088864882075455,-1107.0924148666027,1.2025886016600678,21.85842055965697
1088,272.0,-1127.1264497339725,20.034184418384474,-1107.092265315588,1.210498407349656,21.862631629155416
1089,272.25,-1127.0635734051466,19.97143305701763,-1107.092140348129,1.217863839149063,21.867095838735448
1090,272.5,-1126.9946817532182,19.902659807569492,-1107.0920219456486,1.2246401575946408,21.87183261227781
1091,272.75,-1126.9217050522566,19.829795775136663,-1107.0919092771198,1.2307884452610953,21.876858771042176
1092,273.0,-1126.8464301377535,19.754647829468933,-1107.0917823082846,1.2362751652572017,21.882188736211656
1093,273.25,-1126.770571053028,19.678888758635313,-1107.0916822943927,1.2410717505967068,21.887834716751854
1094,273.5,-1126.695634022355,19.60404466973859,-1107.0915893526164,1.2451542466523378,21.893806873935315
1095,273.75,-1126.6230176910758,19.53149525537606,-1107.0915224356997,1.2485029989822436,21.90011346390566
1096,274.0,-1126.5539320334792,19.462477882525437,-1107.0914541509537,1.2511023686337748,21.906760968688577
1097,274.25,-1126.4894667193294,19.398087176205642,-1107.0913795431238,1.2529404960906763,21.913754204657938
1098,274.5,-1126.4306088462472,19.339271645400284,-1107.091337200847,1.2540091244975948,21.92109640487842
1099,274.75,-1126.3781341463327,19.286833402936324,-1107.0913007433965,1.254303483621441,21.928789273362554
